oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106190552,190552,LOS ANGELES,MOTION PICTURE AND TELEVISION HOSPITAL,23388 MULHOLLAND DR,WOODLAND HILLS,91364,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 27,District 45,Encino/Tarzana/Warner Center/Woodland Hills,Urban,,56,120,,,,80,96,,,,,,,,31,46,95,4,22,154,,,,,11,140,12,13,,27,4,115,24,3,3,,,,,,,,99,77,,35236,,171,5,,,,55,36,,11,31,,,31,6,,,1,4,,1,,,55,121,,113,48,9,,,,,6,,,,2,,1,80,82,,,6,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,176,,,,,,176,,,,,,,
106190555,190555,LOS ANGELES,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Non-profit Corporation (incl. Church-related),Teaching,500+,District 26,District 50,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,50285,,,,,,22546,27729,10,6817,480,2684,7758,4498,4992,7409,7700,7940,7,8273,41213,799,83,4016,143,6997,33080,676,4050,1240,39043,1103,2310,1361,63,,9,,6,2,6388,,26655,128,23490,12,289473,26490,6927,10235,6388,245,,31239,370,2216,3415,120,,659,1404,10191,,6,602,62,,1,,,2172,48113,,21335,5399,22483,249,,322,,492,5,,4807,3115,448,1473,403,1341,52,54,7024,1281,4876,667,2601,2196,6778,6496,277,625,5209,557,5,6046,6308,5965,5836,42,133,12,1915,405,1227,4317,1784,249,1549,1122,12482,893,5,882,59,1098,48241,,,,,,,
106190568,190568,LOS ANGELES,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,91325,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 27,District 45,Northridge South/Reseda North,Urban,12397,,1290,,433,,6984,7132,4,1299,897,1095,1420,1076,1630,2157,2082,2464,,4252,9302,566,59,1230,97,854,9167,766,1810,137,11007,666,629,385,191,363,,,,,879,,10493,481,3146,,72544,3241,6890,2182,879,928,,7861,533,334,1650,142,6,330,497,2319,,1,332,71,,43,1,,742,13378,,5777,4267,3562,67,,213,15,219,,,2295,206,64,415,1498,366,4,15,2388,461,1266,122,292,566,979,920,8,240,1893,122,,2626,854,1723,1220,1,8,7,221,19,378,828,172,12,331,105,5283,332,29,483,,97,13511,,,,,,,
106190570,190570,LOS ANGELES,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVE,NORWALK,90650,Investor - Corporation,Teaching,50-99,District 32,District 57,Norwalk/Studebaker,Urban,2533,,,,,,1427,1105,1,,,92,173,263,529,657,408,403,8,1053,1430,50,15,202,,436,1089,22,684,85,877,3,1042,504,67,10,,,30,,,,1413,620,500,,14476,2274,20,237,,,2,840,187,4,1104,76,1,92,115,47,,,18,42,1,6,,,33,2500,,1319,1080,85,2,,36,,11,,,873,19,22,171,48,183,2,3,209,91,294,74,76,206,,,,53,203,3,3,263,1,222,259,,,1,4,1,43,64,,1,16,4,1615,39,3,44,,8,2478,,,,,,,
106190587,190587,LOS ANGELES,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,LONG BEACH,90806,Investor - Limited Liability Company,Teaching,100-149,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,3032,,5173,,,,5062,3143,,,118,1674,2132,1388,1366,837,396,294,,2824,5313,68,58,434,65,2174,3248,92,2101,33,4861,13,2390,477,187,235,,,42,,,,5258,2273,658,16,60105,1525,6594,86,,,,5864,204,460,575,111,11,424,110,141,,,32,257,,,16,,76,8129,,1205,6681,198,2,,29,,90,,,342,35,23,166,6089,90,,2,339,172,324,90,103,148,32,,,99,146,5,,1180,,188,200,1,2,,10,1,48,50,5,1,26,2,6431,60,414,2615,4,27,5145,,,,,,,
106190599,190599,LOS ANGELES,KINDRED HOSPITAL PARAMOUNT,16453 COLORADO AVE,PARAMOUNT,90723,Investor - Limited Liability Company,Teaching,150-199,District 33,District 63,Bellflower/Paramount South,Urban,610,,,,,,356,254,,,,,16,39,69,167,197,116,6,191,364,55,,47,,114,189,8,252,,,,564,1,45,,,,,,,,,,610,,29889,,,609,,,1,28,24,2,244,1,,15,209,78,,,9,,,,,,11,599,,473,87,38,1,,11,,,,,160,2,1,14,1,6,,,21,289,20,19,8,40,,,1,1,21,5,1,233,,128,47,,,,,,17,6,,,14,,161,4,,7,,3,600,,,,,,,
106190630,190630,LOS ANGELES,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,91767,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 20,District 52,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,23536,,,,,,9802,13734,,5232,423,3314,3209,1542,2103,2708,2373,2632,,12890,10356,290,34,1693,133,1506,15117,8,2839,2206,17820,,408,226,186,,,9,2,,4885,,12181,430,10925,,103167,9764,5512,2182,4885,1193,,18631,342,181,1684,219,17,436,959,77,2,38,342,26,1,581,,,1345,22191,,6562,11428,4554,82,,489,,366,55,,3112,498,94,624,152,375,13,14,2854,449,1457,155,500,608,5188,5048,19,119,2202,53,2,2778,4879,1648,1823,7,10,12,236,40,340,1514,324,24,483,146,8094,1178,3,354,1,122,23056,,,,,,,
106190631,190631,LOS ANGELES,PIH HEALTH HOSPITAL - WHITTIER,12401 WASHINGTON BLVD,WHITTIER,90602,Non-profit Corporation (incl. Church-related),Teaching,500+,District 32,District 57,La Habra Heights/Whittier,Urban,21367,821,,,271,,9785,12673,1,1941,136,1438,2241,1780,2547,3542,4014,4820,,14549,7060,850,332,1166,,441,13755,933,5506,326,14947,3477,1007,9,14,1135,,,,,1870,,14975,609,6875,,103477,8325,10067,2197,1870,,,11822,687,242,2045,44,1,342,871,5887,3,20,456,36,,3,,,1456,21003,,11470,4501,5984,43,,214,,240,7,,3533,838,253,1038,195,956,32,46,3746,609,2554,285,637,1036,2115,1935,16,657,1745,233,,2404,1876,2162,2448,15,18,4,520,68,429,1055,346,47,367,303,9423,974,106,358,2,91,21902,,,,,,,
106190636,190636,LOS ANGELES,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1115 S SUNSET AVE,WEST COVINA,91790,Investor - Corporation,Teaching,300-499,District 22,District 48,Valinda/West Covina,Urban,16025,,,,230,,6422,9828,5,3718,313,2245,2259,1138,1506,2025,1547,1504,,11426,4743,86,33,1506,93,395,13299,150,759,20,11176,127,752,480,58,237,3,2,7,,3413,,7448,573,8234,,68168,2533,8411,1898,3413,,,11512,573,190,1020,44,,297,502,1879,,16,206,14,,2,,,251,16004,,4126,8164,3374,46,,218,,327,,,1499,418,126,519,75,335,7,17,1424,510,1720,136,567,703,3695,3521,22,234,672,55,,4481,3468,738,1559,6,7,,311,21,255,770,180,17,124,161,3692,465,12,162,,41,16040,,,,,,,
106190661,190661,LOS ANGELES,L.A. DOWNTOWN MEDICAL CENTER,1711 W TEMPLE ST,LOS ANGELES,90026,Investor - Limited Liability Company,Teaching,150-199,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,2379,,3519,,,,3625,2273,,,12,405,638,749,1162,1551,896,477,8,1428,3931,539,18,301,22,1133,2780,191,1453,,126,1738,940,2679,,377,,,38,,,,,936,4962,,56775,9,5796,93,,,,2258,189,70,2823,18,2,68,56,16,,11,3,351,2,31,,,2385,3513,,3694,1996,4,52,,,,11,141,,399,40,43,238,3523,256,1,,143,182,236,141,200,194,,,3,88,209,,2,3615,,160,143,4,9,1,4,1,30,118,42,6,16,9,1739,1,2,743,,26,5127,,,,,,,
106190673,190673,LOS ANGELES,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,91773,Investor - Limited Liability Company,Teaching,100-149,District 25,District 41,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,3143,,,,,,1341,1801,1,366,26,244,365,271,346,503,450,572,,1279,1864,,,299,,190,2620,17,,17,2271,,16,425,55,,,1,3,6,366,,2292,5,846,,14890,2256,351,170,366,,,1783,131,10,473,1,1,152,191,310,,,59,32,,,,,82,3061,,1329,914,819,6,,21,,45,9,,751,55,18,119,16,138,1,2,305,124,356,56,89,160,394,366,,40,151,1,1,761,364,144,305,,5,,46,2,37,92,7,1,35,14,1249,81,,31,3,17,3092,,,,,,,
106190680,190680,LOS ANGELES,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,1300 W 7TH ST,SAN PEDRO,90732,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 35,District 70,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,Urban,3810,169,472,239,374,27,2605,2484,2,,42,441,586,625,895,1043,731,724,4,2002,3022,67,,213,46,556,2810,57,1307,102,3688,7,500,69,17,784,1,,21,4,,,3414,14,1639,24,65128,3259,371,1450,,,11,2877,385,31,438,39,43,160,202,708,,,107,91,2,3,,5,145,4946,,2178,1713,1026,14,,31,,60,65,4,878,95,43,281,965,223,,3,636,377,536,122,113,266,30,,1,69,367,82,4,1186,6,296,522,,1,1,66,10,71,164,21,3,66,89,2397,192,1,397,4,53,4636,,,,,,,
106190681,190681,LOS ANGELES,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,90036,Investor - Limited Liability Company,Teaching,1-49,District 30,District 50,Hancock Park/Mid-City West/Park La Brea,Urban,611,,,,,,294,317,,,,,30,75,137,192,147,20,10,105,505,1,,27,,71,420,7,74,12,611,,,,,,,,,,,,,,611,,944,2,,609,,,,482,,10,9,2,,,,104,,,,,1,3,,,1,610,,265,,201,62,,,,9,74,,,1,,,,,,,,,,,574,,,,2,,34,,,,,,,,,,,,1,553,56,,,,1,,,,4,20,587,,,,,,,
106190687,190687,LOS ANGELES,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH ST,SANTA MONICA,90404,University of California,Teaching,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,15095,,,,,,6552,8540,3,2127,616,765,1936,1010,1463,2174,2512,2492,,3198,11668,229,35,1416,21,1404,8552,266,3013,388,10500,792,1937,381,30,,1,18,2,3,1431,,7184,1136,6774,1,76728,8154,2942,2567,1431,,1,8957,335,296,1226,228,1,180,309,3204,,2,313,39,,5,,,1160,13935,,6579,2007,6353,28,,79,,48,1,,1629,1089,250,535,303,604,13,21,1067,677,1532,261,1277,571,1516,1563,62,329,1248,548,,3093,1397,706,1304,11,16,2,402,81,289,1718,252,59,472,295,4591,407,1,326,11,254,14503,,,,,,,
106190696,190696,LOS ANGELES,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,91352,Investor - Corporation,Teaching,200-299,District 18,District 39,Pacoima East/Sun Valley West,Urban,2268,88,1930,,,,2650,1636,,,87,793,892,809,820,519,200,166,,2234,2045,7,,110,,787,1116,27,2246,,2417,31,1472,64,16,272,7,,7,,,,2550,1414,322,,39678,2518,279,1483,,,6,3087,90,4,201,134,7,379,132,61,1,,,182,1,7,,,3,4283,,752,3209,233,3,2,,4,83,,,308,44,16,101,2402,107,1,11,195,179,312,101,66,127,,,1,195,108,8,4,185,,27,120,,,,37,,22,26,,,12,4,3744,109,3,818,,13,3452,,,,,,,
106190708,190708,LOS ANGELES,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 18,District 46,Sherman Oaks/Studio City/Valley Village,Urban,3505,12,419,,,,2085,1851,,,12,153,286,326,587,874,828,870,,667,3246,23,,118,13,374,2404,141,886,,2597,49,364,836,4,58,1,2,25,,,,3385,267,284,,21744,633,3125,178,,,,1575,137,98,1100,142,6,266,202,325,,,40,43,,,2,,168,3768,,2354,1110,387,36,,7,,42,,,825,50,12,215,490,187,2,18,582,242,432,74,152,221,,,2,57,337,29,9,443,3,568,258,,1,,3,10,110,227,9,1,60,23,2123,97,22,273,1,44,3596,,,,,,,
106190754,190754,LOS ANGELES,ST. FRANCIS MEDICAL CENTER,3630 E IMPERIAL HWY,LYNWOOD,90262,Investor - Limited Liability Company,Teaching,300-499,District 33,District 63,Downey Southwest/Lynwood North Central/South Gate East,Urban,17013,1,2705,,,,9120,10598,1,3205,481,3381,3184,1964,2397,2373,1604,1130,,13354,5391,974,31,268,38,3511,1128,753,13755,235,10452,3548,11,170,1727,473,,,26,161,3151,,10955,4,8759,1,93553,10914,2544,2123,3151,984,3,14778,488,81,1028,173,50,579,752,1507,,6,175,100,,2,,,264,19455,,2835,14673,611,,,140,,1418,42,,2418,257,101,557,2794,448,11,23,1775,492,1169,159,319,638,3437,3204,,192,1719,6,,7563,3129,1577,1018,4,9,14,194,25,507,687,149,31,196,95,4208,313,36,967,1,55,18660,,,,,,,
106190756,190756,LOS ANGELES,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,90404,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,13485,7,,,,,5681,7809,2,2089,56,462,2001,795,1088,1738,2415,2848,,1601,11365,526,28,789,12,770,9197,545,1794,357,10702,253,138,252,9,48,3,,,4,2083,,6368,2,7122,,54341,6260,460,4683,2083,,6,8074,196,292,1298,25,,150,442,2762,,4,233,14,1,1,,,354,13138,,5685,1156,6434,68,,62,,85,,2,1144,915,68,261,110,346,6,21,1600,386,948,142,1676,443,2149,2086,20,177,875,114,5,814,2068,1079,1032,14,69,2,727,51,208,1938,439,67,444,213,4180,147,1,305,10,253,12923,,,,,,,
106190758,190758,LOS ANGELES,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,501 S BUENA VISTA ST,BURBANK,91505,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 25,District 43,Burbank North/North Hollywood South,Urban,16071,30,,,262,,7261,9101,1,2037,85,1152,1931,1175,1720,2475,2663,3125,,4532,11584,247,22,654,48,678,10217,225,4135,384,13347,229,264,185,9,372,1,1,2,1,1952,,10645,11,5707,,73712,10670,765,2958,1952,,18,10520,248,183,1987,20,4,198,803,2026,,6,350,16,1,1,,,386,15977,,6891,4620,4514,45,,93,,196,1,3,2582,698,111,639,139,467,5,25,2297,718,1585,196,450,781,2036,2030,14,278,1154,156,2,1842,1928,1548,1900,2,9,,549,69,208,804,206,18,392,271,6147,470,13,211,3,122,16014,,,,,,,
106190766,190766,LOS ANGELES,COAST PLAZA HOSPITAL,13100 STUDEBAKER RD,NORWALK,90650,Investor - Limited Liability Company,Teaching,100-149,District 32,District 57,Norwalk/Studebaker,Urban,1994,,,,,,1034,960,,,16,88,138,191,363,441,373,384,,982,995,17,,167,13,227,926,19,642,,1741,3,57,184,,,,2,3,4,,,1871,5,118,,11102,1924,1,69,,,,784,107,2,487,78,1,141,159,118,,,37,80,,,,,45,1949,,1018,748,168,6,27,13,,14,,,620,23,27,129,33,100,,,291,112,247,50,40,125,,,1,63,115,8,10,336,1,228,238,,,,21,,23,72,6,1,29,3,945,91,9,19,,10,1956,,,,,,,
106190782,190782,LOS ANGELES,TARZANA TREATMENT CENTER,18646 OXNARD ST,TARZANA,91356,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 27,District 45,Reseda South/Van Nuys Southwest,Urban,,,3623,,,,2795,828,,,48,795,1167,647,608,309,48,,1,1590,1949,84,41,56,13,453,1508,38,1498,16,3568,,50,,3,,,,2,,,,,,3623,,17879,,,3623,,,,1922,62,833,,,,781,,,,,,14,,11,,,,3623,,179,2697,606,,115,4,,22,,,1,,,,3620,1,,,,,,,,,,,,1,,,,3623,,,,,,,,,,,,,,,,,7,1359,,2,2255,,,,,,,
106190796,190796,LOS ANGELES,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,University of California,Teaching,300-499,District 26,District 54,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,22692,,,,,,11178,11511,3,2909,976,1917,3076,2240,3069,3708,2821,1974,2,6392,15978,322,62,2139,66,2235,10665,346,6701,478,17851,789,2172,80,89,,1,18,2,7,1683,,10720,579,11388,5,163224,10032,4823,5417,1683,731,6,14500,758,833,757,145,6,242,665,4317,1,28,275,160,,5,,,707,21985,,7760,5155,9275,78,,192,,224,7,1,1953,2510,273,976,260,1175,95,113,2999,712,2237,150,376,888,1857,1757,448,385,3093,434,1,4386,1631,3326,2601,94,182,89,378,385,597,958,1091,245,755,940,4481,553,2,465,17,790,21418,,,,,,,
106190812,190812,LOS ANGELES,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,91405,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 18,District 46,Northridge South/Reseda North,Urban,13939,,,,296,,5839,8395,1,2793,480,1848,1873,1196,1738,1998,1157,1152,,8928,5219,88,,689,,848,12403,33,262,,8925,829,1640,261,47,126,2,1,10,28,2366,,6589,997,6649,,68748,2504,7729,1635,2366,,1,10184,238,174,991,102,1,438,428,1516,,30,115,18,,,,,126,14109,,2916,9904,1143,79,,,9,121,63,,1741,266,152,460,136,329,5,18,1241,403,1580,240,764,658,2752,2408,12,300,707,63,,1770,2385,861,1396,1,13,,206,23,277,1005,154,22,358,155,5305,304,10,258,1,48,13918,,,,,,,
106190818,190818,LOS ANGELES,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91208,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 25,District 43,Burbank South/Eagle Rock/Glendale Northwest,Urban,5654,,422,,,,2746,3330,,679,,234,657,359,552,970,1201,1414,10,969,4983,124,16,464,,230,4384,54,827,101,4482,55,149,506,14,192,,1,7,,670,,3926,25,2125,,30968,1670,2860,876,670,,,3260,415,46,775,90,1,95,223,913,,1,161,88,,7,1,,475,5599,2,3117,600,2274,4,,13,,63,5,,1057,287,39,203,399,184,1,11,497,266,613,80,117,400,696,679,1,104,394,48,,1179,654,216,479,3,3,,315,13,96,243,33,15,100,192,2214,321,9,62,59,48,5898,,,,,,,
106190857,190857,LOS ANGELES,WEST COVINA MEDICAL CENTER,725 S ORANGE AVE,WEST COVINA,91790,Investor - Corporation,Teaching,1-49,District 22,District 48,Valinda/West Covina,Urban,469,34,,,,,236,267,,,,,,19,63,165,136,110,10,182,295,26,,,,65,205,24,180,29,113,,36,354,,,,,,,,,,1,502,,14547,1,1,501,,,,110,32,,344,,,2,7,3,,,,,1,4,,,25,478,,378,50,20,37,,,,18,,,9,3,2,18,,21,,1,20,109,32,13,100,105,,,,53,16,1,,21,,13,18,2,,,1,,2,81,1,,,,364,,,,,,503,,,,,,,
106190859,190859,LOS ANGELES,WEST HILLS HOSPITAL AND MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,91307,Investor - Corporation,Teaching,200-299,District 27,District 45,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,7594,,,,,25,3914,3705,,35,39,259,479,605,1001,1448,1561,2192,,1192,6287,140,,355,,304,3885,51,2543,481,6884,590,37,55,53,,,,,,,,6909,,710,,39062,7040,118,461,,,,3205,256,68,1251,112,2,304,431,1597,,,348,34,,11,,,643,6951,25,4332,1456,1350,49,,49,59,58,208,58,1472,249,147,344,154,282,12,9,1438,324,1016,131,256,497,,,5,168,904,204,7,634,,1237,968,,,3,29,26,329,406,177,3,148,54,3251,354,4,180,1,129,7305,,,,,,,
106190878,190878,LOS ANGELES,ADVENTIST HEALTH WHITE MEMORIAL,1720 E CESAR E CHAVEZ AVE,LOS ANGELES,90033,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 24,District 53,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,18030,124,2049,,168,,8468,11896,7,3908,580,3064,2945,1820,2371,2478,1733,1438,34,16924,3139,308,44,404,26,1049,14005,437,4388,18,13418,1095,1519,325,11,413,23,1,96,3,3467,,9949,1006,9416,,88240,3772,9809,3312,3467,7,4,15763,289,145,1022,2,51,342,448,2016,,19,117,100,,46,11,,1164,19207,,4755,12534,1767,87,,747,2,454,,25,1965,538,150,789,2203,406,26,24,1873,373,1583,243,823,706,3749,3590,54,288,811,175,2,5461,3520,1384,1687,12,25,6,246,43,296,1215,206,36,299,137,5377,421,197,1046,,40,19088,,,,,,,
106190883,190883,LOS ANGELES,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,90605,Investor - Corporation,Teaching,150-199,District 32,District 57,La Habra Heights/Whittier,Urban,6367,51,,,,,2743,3675,,1008,107,698,816,549,722,914,732,872,,3422,2816,180,15,1196,,158,1871,173,2920,85,4618,15,684,88,,,,33,1,,979,,3517,382,2519,,31766,3483,1540,416,979,,,4379,346,3,683,30,,195,234,430,,25,76,16,,1,,,183,6220,15,1795,3125,1199,8,,12,14,251,13,1,910,189,73,273,114,176,2,2,567,246,847,122,110,314,1056,983,12,157,257,7,1,1400,993,396,768,,2,,72,15,104,221,8,12,83,55,2167,122,28,107,53,21,6209,,,,,,,
106190930,190930,LOS ANGELES,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 MEDICAL PLAZA,LOS ANGELES,90095,University of California,Teaching,50-99,District 26,District 54,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,,,1699,,,,696,1003,,13,559,409,181,122,133,120,98,64,,254,1426,19,,132,,168,1085,35,237,42,12,7,1670,,9,,,,,1,,,,1490,209,,24251,1418,215,65,,,1,1603,44,1,23,,,8,,8,,,3,5,,3,1,,10,1689,,346,142,1090,,,12,99,10,,,,,,,1621,50,,,6,,,,,1,15,,,1,,4,1,118,,5,3,,,,,1,8,,2,3,,,1527,32,,140,1,65,1493,,,,,,,
106190949,190949,LOS ANGELES,HENRY MAYO NEWHALL HOSPITAL,23845 MCBEAN PKWY,VALENCIA,91355,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 27,District 38,Canyon Country/Santa Clarita West/Saugus,Urban,11315,,821,,225,,5394,6967,,1476,163,1158,1776,1020,1449,1689,1736,1894,,2242,9979,140,28,661,29,671,9563,191,1218,,9643,713,143,40,59,279,1,,22,6,1455,,8447,20,3894,,55991,2644,6484,1648,1455,129,1,8916,425,205,760,67,42,203,332,1339,,,12,60,,,,,400,11961,,4576,2180,5071,71,,205,65,193,,,1468,325,32,326,1083,290,5,4,1525,507,1208,125,319,620,1555,1472,7,111,1329,50,,2219,1469,862,1037,4,4,2,536,36,240,717,193,28,327,233,3954,500,15,227,2,121,11996,,,,,,,
106191216,191216,LOS ANGELES,USC KENNETH NORRIS JR. CANCER HOSPITAL,1441 EASTLAKE AVE,LOS ANGELES,90033,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,1455,,,,,,881,574,,,,128,139,163,310,401,248,63,3,504,936,15,,203,,89,756,18,389,,919,347,183,2,2,,1,1,,,,,,30,1425,,12485,22,711,722,,,,911,74,1,37,,,5,53,319,,,54,,,1,,,69,1386,,426,263,332,2,,2,,1,429,,80,459,62,37,,13,1,,27,23,94,8,9,101,,,,25,68,448,,642,,84,77,1,,,19,220,17,6,11,3,39,80,255,1,,,,72,1383,,,,,,,
106191225,191225,LOS ANGELES,TOM REDGATE MEMORIAL RECOVERY CENTER,1775 CHESTNUT AVE,LONG BEACH,90813,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 33,District 70,Long Beach West Central,Urban,,,,699,,,533,166,,,13,148,237,130,138,33,,,,315,383,1,,,,120,540,24,15,,699,,,,,,,,,,,,,,699,,14618,,,699,,,,322,8,,,,,369,,,,,,,,,,,,699,,1,,,,,698,,,,,,,,,699,,,,,,,,,,,,,,,,,689,,,,,,,,,,,,,,,10,,,360,,,339,,,,,,,
106191227,191227,LOS ANGELES,LAC/HARBOR-UCLA MEDICAL CENTER,1000 W CARSON ST,TORRANCE,90502,City or County,Teaching,300-499,District 35,District 66,Harbor Gateway South/Lomita/Torrance East Central,Urban,18975,,456,,,1,10395,9026,11,1611,683,2040,2339,2668,3753,3327,1771,1240,,10848,8141,443,116,1291,163,3917,1792,162,11711,280,15858,1671,389,293,48,172,13,1,40,41,906,,15613,3,3816,,101640,14182,774,2134,906,1420,16,14844,559,471,810,104,22,609,612,1008,8,6,186,111,,79,,3,1118,18314,,3568,13487,1079,54,413,391,,369,5,66,1829,928,275,1133,766,649,70,29,2723,805,2072,372,588,911,1186,981,54,629,3172,260,,5349,911,1554,1951,76,56,61,315,95,826,1550,433,124,355,282,4862,632,60,1027,5,91,18249,,,,,,,
