oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106384176,384176,SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,1101 VAN NESS AVE,SAN FRANCISCO,94109,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,17831,,362,,,,7672,10521,,4360,308,802,3676,1361,1469,2120,2133,1964,,2530,15103,560,68,4688,596,1261,8606,398,2230,346,12215,197,1907,148,32,36,11,2,,,3645,,6256,737,11200,,92288,4141,7416,2991,3645,,,13167,619,105,794,50,2,283,422,2465,,7,204,54,1,20,,,1002,17191,,5175,3528,9033,10,,144,,264,39,,1041,955,127,461,502,326,28,9,2058,727,1700,166,359,563,3954,3811,60,226,917,203,,2027,3613,1808,1780,8,20,14,1011,90,197,367,311,120,365,486,5639,337,22,480,19,142,17530,,,,,,,
106384202,384202,SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,3555 CESAR CHAVEZ ST,SAN FRANCISCO,94110,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,4443,,,,,,2209,2234,,,15,111,292,358,531,884,1033,1219,,905,3487,51,14,635,272,746,1870,32,820,54,3607,43,697,80,11,3,2,,,,,,2820,296,1327,,24168,1745,1862,836,,,,1697,158,10,725,32,,217,100,1361,,,105,28,,10,,,491,3952,,2351,1036,894,24,,18,,93,27,,750,140,56,237,148,110,2,3,456,273,490,127,648,258,,,3,89,639,4,10,496,,203,321,3,1,,94,10,91,1014,30,13,46,51,1928,142,21,353,5,51,4013,,,,,,,
106390846,390846,SAN JOAQUIN,DAMERON HOSPITAL,525 W ACACIA ST,STOCKTON,95203,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,2985,,,,,,1571,1414,,,,95,240,343,525,682,639,451,10,737,2196,52,,230,,496,1192,24,990,53,2627,2,250,81,10,,,1,7,7,,,2587,2,396,,13469,2567,146,270,,,2,1227,58,,,4,10,587,153,890,,,52,4,,,,,303,2680,2,1448,1042,346,10,,112,,27,,,582,53,26,235,29,26,,,705,242,522,69,100,164,,,,26,199,5,2,531,,499,503,,,,4,1,61,254,8,42,102,84,876,20,4,198,,24,2759,,,,,,,
106390923,390923,SAN JOAQUIN,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVE,LODI,95240,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 5,District 9,Lodi,Urban,7826,,,,163,,3515,4471,3,1125,115,661,810,534,743,1253,1333,1415,,2087,5762,140,14,620,34,262,6163,428,468,,6244,137,205,287,9,149,9,,2,4,943,,5102,13,2834,40,35488,4914,1492,629,943,9,2,4837,294,47,1032,24,,203,283,1019,,1,218,11,,10,10,,1090,6899,,3442,2688,1591,11,,156,,96,2,3,1351,121,43,364,96,181,8,6,965,639,906,128,99,418,1001,980,1,71,470,140,1,2232,944,496,755,3,3,,28,9,116,374,36,37,139,112,2564,141,27,144,1,46,7771,,,,,,,
106391010,391010,SAN JOAQUIN,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL RD,FRENCH CAMP,95231,City or County,Teaching,150-199,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,11980,,,,,,6150,5830,,2020,288,1597,1799,1238,1405,1674,1113,846,,5544,6124,312,91,1114,48,1733,3144,178,5485,187,7238,1453,172,52,12,,,1,1089,41,1922,,9293,,2687,,60520,6461,1798,765,1922,1032,2,8146,211,78,877,493,749,520,272,451,,14,101,30,10,12,10,6,598,11382,,2249,7582,581,85,,1193,,5,285,,804,229,123,468,225,316,5,11,1089,472,865,190,318,535,2025,2014,5,250,1918,114,4,3365,1910,620,832,10,10,5,108,38,355,1084,185,35,175,114,2991,143,,245,2,38,11695,,,,,,,
106391042,391042,SAN JOAQUIN,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,95204,Investor - Limited Liability Company,Teaching,300-499,District 5,District 13,Stockton North Central/Stockton Northeast,Urban,21726,,,,,,9487,12239,,3714,274,2086,2463,1339,2277,3365,3282,2923,3,7695,13789,242,62,2717,98,2251,7732,397,4507,3962,15462,1696,683,556,27,5,,1,15,4,3277,,12832,145,8749,,101621,10224,6928,1295,3277,2,,13442,415,47,2482,111,43,726,890,3020,,17,459,50,,24,,,871,20855,,8513,7884,4744,26,,183,,175,,201,4070,425,114,835,182,346,9,9,3623,840,1502,188,306,990,3570,3403,14,214,885,201,,4634,3197,2614,1317,3,8,1,305,50,361,612,145,42,411,381,7459,186,76,767,1,66,20816,,,,,,,
106391056,391056,SAN JOAQUIN,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,95376,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 5,District 13,Tracy,Urban,3674,,,,,,1608,2066,,508,32,273,412,268,386,585,630,580,,1203,2437,34,17,483,228,274,1536,22,1067,47,3040,42,37,83,,1,2,,,5,464,,2405,12,1257,,11219,1453,1307,450,464,,,2216,227,12,343,7,,55,87,647,,1,65,8,,6,,,154,3520,,1413,705,1362,7,,81,,102,4,,668,72,58,186,34,58,,2,410,188,392,33,191,178,488,479,,41,187,9,,471,468,189,375,,,,137,3,60,243,17,8,43,38,1502,120,4,46,,17,3607,,,,,,,
106392232,392232,SAN JOAQUIN,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,2510 N CALIFORNIA ST,STOCKTON,95204,Investor - Limited Liability Company,Teaching,1-49,District 5,District 13,Stockton North Central/Stockton Northeast,Urban,,,1739,,,,811,928,,,101,382,273,273,308,263,125,14,,331,1380,28,,89,,133,770,110,332,305,7,4,1726,,2,,,,,,,,4,1532,203,,10409,111,1625,3,,,,1510,46,24,9,67,2,46,,7,,,,24,,4,,,,1739,,820,86,785,,,16,,5,27,,,,,,1709,8,,,,,,,,1,13,,,4,,4,,1690,,,,,,,,,,,,,,,49,,17,271,,12,1439,,,,,,,
106392287,392287,SAN JOAQUIN,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH ST,MANTECA,95336,Investor - Corporation,Teaching,50-99,District 5,District 12,Lathrop/Manteca,Urban,3718,,,,,,1520,2198,,411,38,336,463,303,415,531,599,622,,1224,2316,178,23,239,24,199,1777,131,1325,,3107,2,64,70,57,1,16,1,1,,399,,2475,23,1220,,13995,779,2206,333,399,,1,2507,130,,352,14,1,84,102,468,,,59,1,,,,,306,3411,1,1451,326,1710,3,2,13,9,39,165,,592,59,34,486,24,71,1,3,441,226,459,38,42,169,429,401,,50,191,2,,1676,403,184,618,,,1,16,2,61,120,26,8,55,14,463,71,9,43,,17,3649,,,,,,,
106394003,394003,SAN JOAQUIN,SAN JOAQUIN PHF,1212 N CALIFORNIA ST,STOCKTON,95202,City or County,Teaching,1-49,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,,,207,,,,116,91,,,,64,66,35,28,,,,14,69,134,4,,23,,43,71,1,55,14,,196,5,,,,,,6,,,,,1,206,,4967,1,206,,,,,107,,,,65,5,1,,,,,,13,,16,,,,207,,13,171,,,23,,,,,,,,,,207,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,159,,,31,,,176,,,,,,,
106394009,394009,SAN JOAQUIN,KAISER FOUNDATION HOSPITAL - MANTECA,1777 W YOSEMITE AVE,MANTECA,95337,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 5,District 12,Lathrop/Manteca,Urban,18327,,,,,,7293,11034,,4360,217,2023,2815,1061,1430,2287,2256,1872,6,6894,11418,15,78,2279,150,1363,7912,30,6112,403,12970,211,888,159,95,,,,,14,3989,1,8107,457,9762,1,60706,951,12046,1338,3989,,3,13980,354,39,1154,2,2,171,354,1982,,2,266,13,,2,6,,1002,17325,,5423,933,11779,16,,16,,160,,,2364,390,125,522,103,249,12,2,1808,883,1589,182,144,606,4221,4075,3,284,679,86,,6212,3985,1062,1420,5,7,1,908,49,242,618,128,40,268,370,2684,328,3,66,1,28,18229,,,,,,,
106400466,400466,SAN LUIS OBISPO,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",345 S HALCYON RD,ARROYO GRANDE,93420,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 17,District 35,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,2537,,,,603,,1491,1649,,,14,81,174,195,354,548,846,927,1,613,2505,22,,59,,32,2615,136,298,,2402,11,669,26,2,30,,,,,,,2203,19,913,5,15514,2208,94,813,,25,,1295,170,104,354,3,1,63,58,980,,1,104,4,,3,,,476,2664,,2048,494,434,7,,99,,23,5,30,443,114,21,160,60,121,1,4,521,185,501,32,244,162,,,2,62,445,60,2,903,,96,275,,2,,8,5,48,329,10,5,42,43,1356,18,11,54,,32,3043,,,,,,,
106400480,400480,SAN LUIS OBISPO,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,93401,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 17,District 35,San Luis Obispo,Rural,5571,,,,,,2554,3017,,697,34,317,606,299,419,862,1164,1173,,638,4743,190,13,99,,40,4442,471,506,,3962,456,333,58,3,62,,,6,,691,,3233,167,2171,,21476,3242,895,732,691,11,,3422,88,100,435,7,11,89,183,1050,,2,174,8,,2,,,614,4957,,2763,786,1646,17,,267,,24,6,62,623,191,45,139,46,95,3,4,1285,231,571,50,185,233,716,696,12,87,290,69,,738,661,953,415,,3,1,92,12,76,306,38,17,121,100,1969,69,2,133,2,40,5394,,,,,,,
106400524,400524,SAN LUIS OBISPO,TENET HEALTH CENTRAL COAST SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,93405,Investor - Corporation,Teaching,150-199,District 17,District 35,San Luis Obispo,Rural,5907,,,,,,2593,3313,1,1382,129,531,890,312,456,737,813,657,,1136,4366,405,,77,,80,3786,385,752,827,4059,98,487,44,48,,1,,149,,1020,1,2862,355,2690,,27960,1858,2678,161,1020,190,,3838,100,123,476,10,172,110,121,826,,14,94,14,,9,,,416,5489,2,1750,1522,2229,33,10,85,8,54,216,,452,223,29,179,111,155,5,1,393,343,471,79,361,161,1068,1094,7,51,711,12,1,1383,1010,193,431,4,3,1,34,13,128,528,221,26,96,48,1579,209,2,166,5,57,5677,,,,,,,
106400548,400548,SAN LUIS OBISPO,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,93465,Investor - Corporation,Small/Rural,100-149,District 17,District 35,Atascadero/Templeton,Urban,4498,,,,,,1956,2542,,611,44,374,444,244,435,641,796,909,,1016,3356,126,,35,18,102,3401,80,774,88,3566,156,9,38,102,1,,,32,,594,,3242,1,1255,,18486,2422,1332,150,594,,,2375,152,35,422,42,34,63,156,1127,,1,65,25,,1,,,668,3823,7,1972,1155,1004,7,6,107,5,26,216,,612,91,33,201,98,112,3,4,432,262,546,84,137,193,631,610,,77,364,8,,1441,607,139,364,,1,,54,1,80,285,23,5,53,35,1310,100,2,99,2,30,4365,,,,,,,
106404046,404046,SAN LUIS OBISPO,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,2178 JOHNSON AVE,SAN LUIS OBISPO,93401,City or County,Small/Rural,1-49,District 17,District 35,San Luis Obispo,Rural,,,367,,,,204,163,,,,82,128,82,55,16,,,4,59,290,18,,11,,11,233,9,60,43,2,57,182,,14,,,,112,,,,,187,180,,1201,355,12,,,,,334,10,,,12,8,1,,1,,,,,,1,,,,367,,49,281,13,,,7,,17,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,,,117,,4,246,,,,,,,
106410782,410782,SAN MATEO,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,94403,City or County,Small/Rural,150-199,District 13,District 22,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,2126,143,99,,,,1361,1007,,,18,138,260,340,458,580,346,228,,1062,1124,182,15,282,90,114,1319,180,368,,1898,4,72,12,148,160,,,74,,,,2011,,357,,23879,2036,32,300,,,,1499,128,3,286,95,56,33,47,149,,,31,40,,,1,,119,2246,3,728,1424,81,,87,27,,21,,,260,83,17,211,185,86,6,6,323,122,410,60,113,163,,,1,44,163,112,3,496,,101,311,3,6,,29,9,83,164,16,32,23,26,1006,63,1,162,,8,2197,,,,,,,
106410806,410806,SAN MATEO,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 13,District 19,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,Urban,5597,,,,,,2786,2811,,,,134,300,402,630,1005,1258,1863,5,1077,4476,44,20,1828,104,346,2189,41,1028,41,5110,149,224,90,7,,,,1,16,,,4624,83,890,,25822,828,4133,634,,,2,2464,246,29,620,5,,63,256,1652,,,249,3,,10,,,1255,4342,,3518,285,1716,8,,4,,65,,1,1266,221,48,465,73,95,7,1,1025,439,799,100,185,310,,,3,141,394,23,2,1478,,263,1040,5,,2,10,11,91,407,34,25,166,205,1554,306,3,41,,18,5535,,,,,,,
106410817,410817,SAN MATEO,AHMC SETON MEDICAL CENTER,1900 SULLIVAN AVE,DALY CITY,94015,Investor - Limited Liability Company,Small/Rural,300-499,District 11,District 19,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,Urban,3355,124,72,,,,1843,1708,,,,89,104,182,395,652,874,1252,3,496,3018,37,,1640,,210,1514,56,131,,3262,2,189,8,76,13,,1,,,,,2979,47,525,,24939,3071,185,295,,,,1870,65,12,666,31,3,100,288,426,,,73,2,15,,,,554,2997,,1093,1086,1252,40,,54,7,13,6,,788,113,28,153,101,166,1,10,803,232,361,61,144,192,,,3,82,283,28,2,417,,520,337,,,,2,8,97,180,39,1,65,30,1825,30,1,29,,27,3494,,,,,,,
106410828,410828,SAN MATEO,AHMC SETON MEDICAL CENTER COASTSIDE,600 MARINE BLVD,MOSS BEACH,94038,Investor - Limited Liability Company,Small/Rural,100-149,District 13,District 22,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,,66,,,,,29,37,,,,,,,12,,17,24,13,11,55,,,22,,,31,13,,,11,55,,,,,,,,,,,,,66,,26261,,,66,,,,16,5,,10,,,1,25,1,,,,1,,7,,,36,30,,16,48,1,,,,,1,,,1,,,1,3,25,,,25,2,3,1,,2,,,,,2,1,,,,,,,,,,,,,,,,,66,,,1,,,65,,,,,,,
106410852,410852,SAN MATEO,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DR,BURLINGAME,94010,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 13,District 22,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,12388,,1303,,,,5998,7693,,1582,618,696,1800,839,1100,1806,2249,3001,,2214,11100,377,35,2787,1097,449,7392,284,1325,322,10836,82,805,394,19,12,6,,3,2,1532,,7804,586,5301,,58846,5816,4084,2259,1532,,,8585,228,92,1320,128,5,152,348,2430,,1,360,36,2,4,,,1235,12456,,6241,1665,5318,27,5,122,,299,14,,1676,457,113,435,1502,312,9,16,2160,372,1188,117,620,475,1620,1580,19,156,787,77,,1625,1512,1396,1215,6,21,1,533,33,218,873,154,70,202,157,5429,246,10,338,23,233,13087,,,,,,,
106410891,410891,SAN MATEO,SEQUOIA HOSPITAL,170 ALAMEDA,REDWOOD CITY,94062,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 13,District 22,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,Urban,5448,,,,,,2184,3263,1,1124,13,162,959,290,296,544,869,1191,,502,4915,31,18,1244,17,85,3258,96,730,,2116,2152,29,2,,1,,,,24,1124,,2433,22,2990,3,19099,1774,1533,1017,1124,,,3987,40,11,508,9,,17,80,656,1,74,46,1,3,15,,,160,5288,,2241,305,2857,13,,16,,15,,1,348,114,19,143,31,66,1,4,900,131,360,33,484,163,1151,1124,16,47,305,8,,910,1082,697,266,,,1,257,10,44,616,66,45,54,58,1311,31,48,31,,43,5326,,,,,,,
106414139,414139,SAN MATEO,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BLVD,REDWOOD CITY,94063,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 13,District 22,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,9956,,,,,,4114,5842,,2171,39,628,1911,603,816,1114,1262,1410,2,1964,7761,231,26,2629,213,469,4288,209,2008,114,6524,42,1102,104,30,2,,,4,12,2136,,2783,848,6325,,31179,774,5487,1549,2136,,10,6510,429,100,458,,4,57,252,1936,,,204,5,,1,,,1013,8943,,3131,595,6140,9,,5,,76,,,765,654,27,140,52,507,7,8,1488,270,479,59,289,133,2204,2170,21,79,545,59,,2624,2145,698,449,11,95,2,499,14,81,363,1154,26,93,173,1306,223,2,61,1,32,9860,,,,,,,
106420483,420483,SANTA BARBARA,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,93111,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 19,District 37,Goleta South/Isla Vista/Santa Barbara South,Urban,1010,,,,,,436,574,,,29,52,33,47,93,203,283,270,,207,781,22,,14,,20,833,11,114,18,888,24,56,24,16,1,1,,,,,,500,40,470,,2491,524,30,456,,,,424,54,49,165,3,,,3,300,,,10,,,2,,,60,950,,633,84,240,14,,9,,25,5,,84,10,1,25,7,5,,,32,35,68,36,356,55,,,,11,274,11,,60,,11,25,1,,,14,,51,554,5,,13,12,260,4,1,19,,37,953,,,,,,,
106420491,420491,SANTA BARBARA,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVE,LOMPOC,93436,District,Small/Rural,50-99,District 19,District 35,Lompoc/Mission Hills/Vandenberg,Rural,2608,143,,,,,1155,1596,,358,48,256,260,211,239,436,379,564,,1028,1590,133,19,54,,115,1420,99,1017,27,2192,169,26,1,,19,,,11,,333,,1556,,1195,,14329,1523,339,556,333,,,1363,146,4,375,,79,61,60,603,,,41,16,2,,1,,386,2365,,1240,942,404,7,,146,,12,,,254,66,26,185,27,64,1,9,226,196,385,62,144,129,344,334,,77,187,35,,841,334,20,371,6,11,,47,2,43,186,4,13,26,7,733,107,,76,,13,2662,,,,,,,
106420493,420493,SANTA BARBARA,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,93454,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 19,District 35,Orcutt/Santa Maria,Urban,16540,588,,,,,6666,10462,,3747,479,2314,2170,1055,1242,1773,2063,2283,2,9965,7053,110,21,416,38,205,13193,341,2860,54,10641,1784,876,115,6,433,,,7,,3266,,8021,248,8816,43,80643,8153,3276,2200,3266,233,,12093,294,169,1128,10,16,202,464,2393,,3,325,15,,16,,,1316,15812,,5236,8389,2590,35,,539,,232,2,105,1905,384,75,867,157,232,6,10,1540,685,1304,104,573,569,3658,3355,8,179,1310,207,,4405,3230,998,1470,7,7,4,221,30,255,918,168,18,171,199,4800,227,41,324,2,43,16718,,,,,,,
106420514,420514,SANTA BARBARA,SANTA BARBARA COTTAGE HOSPITAL,400 W PUEBLO ST,SANTA BARBARA,93105,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 19,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,17650,,728,,627,,8687,10313,5,2558,542,1220,2115,1192,1804,2689,3224,3661,,5487,12697,821,46,404,35,291,13735,554,3429,511,12565,579,3097,562,139,5,8,1,29,71,1949,,10244,1185,7575,1,96983,10943,1078,5027,1949,6,2,13283,156,600,1867,21,29,,447,2150,,4,373,46,2,27,,,1008,17997,,7743,4313,6247,60,,191,,353,98,,1722,974,180,649,963,544,16,14,2892,768,2137,179,696,707,2023,1997,64,286,1836,351,7,2326,1913,1948,2199,9,40,9,499,106,421,987,422,41,518,320,6898,349,18,677,15,193,18102,,,,,,,
106420522,420522,SANTA BARBARA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,93463,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 19,District 37,Buellton/Los Olivos/Santa Ynez/Solvang,Rural,121,,,,,,53,68,,,,,,,,,27,69,25,,110,11,,,,,100,10,,11,115,2,3,1,,,,,,,,,110,,11,,309,108,5,8,,,,78,12,1,18,,,,1,8,,,2,,,1,,,27,94,,102,5,10,,,2,,2,,,14,2,2,6,3,5,,,14,28,8,7,6,9,,,,5,12,,,17,,3,1,,,,,,3,1,1,,2,,92,1,,2,,3,116,,,,,,,
106424002,424002,SANTA BARBARA,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,315 CAMINO DEL REMEDIO,SANTA BARBARA,93110,City or County,Small/Rural,1-49,District 19,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,,,286,,,,159,127,,,,75,78,61,36,24,,,12,120,150,16,,,,11,211,19,45,,1,1,251,,8,,,,25,,,,,276,10,,4571,252,34,,,,,89,6,,2,128,17,26,,,,,,1,,17,,,,286,,39,220,6,,19,2,,,,,,,,,285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,2,,1,283,,,,,,,
106430705,430705,SANTA CLARA,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVE,SAN JOSE,95116,Investor - Corporation,Small/Rural,200-299,District 15,District 27,Berryessa/East San Jose/Milpitas East,Urban,11563,,,,,2,6369,5194,2,,106,591,832,1022,1633,2086,2412,2883,,4222,7324,19,,4404,20,456,6223,6,249,207,10068,574,739,181,,,,,3,,,,10941,,624,,64338,9897,281,344,,1043,,6014,335,127,1843,46,33,444,613,1685,,,411,13,1,,,,1080,10483,2,5764,3092,1572,32,,72,272,245,512,4,2453,249,133,537,228,442,26,30,2358,543,1247,123,302,726,24,,3,240,1658,243,,1002,1,1661,1172,5,,8,37,17,213,853,168,13,189,136,5824,266,6,317,1,91,11150,,,,,,,
106430763,430763,SANTA CLARA,EL CAMINO HEALTH,2500 GRANT RD,MOUNTAIN VIEW,94040,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,24990,,983,,455,,10249,16175,4,5073,172,1657,4884,1587,1942,2749,3314,5050,,3245,22378,805,42,8496,93,634,11335,41,5225,562,18832,841,454,862,112,228,1,1,21,83,4993,,13891,43,12494,,122505,8470,8452,4510,4993,1,2,18713,263,267,2588,119,1,365,477,3150,,9,396,72,7,1,,,1994,24434,,8065,2051,12433,83,,73,,,3723,,1959,1060,160,801,1336,526,11,25,2947,962,2043,285,895,952,5319,5068,16,306,1444,312,1,1921,5060,1970,1865,4,11,,1018,93,326,1174,245,54,340,488,11311,548,4,373,25,165,25861,,,,,,,
106430779,430779,SANTA CLARA,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DR,SAN JOSE,95124,Investor - Corporation,Small/Rural,300-499,District 15,District 28,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,15750,,574,,329,9,6895,9766,1,2607,293,768,2273,1064,1380,2021,2503,3752,1,2144,14022,496,13,4246,31,375,8770,147,2667,413,9945,3648,997,60,17,,,,,,1995,,11042,,5620,,83267,11071,454,3140,1995,2,,10652,206,274,1811,85,,291,605,2220,,1,462,47,1,7,,,1470,15183,9,6910,1887,7061,27,,98,65,241,363,10,1740,531,195,694,774,531,15,24,2467,817,1599,138,511,551,2221,2158,21,319,1021,334,1,2003,1551,1349,1573,5,12,3,552,50,278,958,246,54,358,69,7175,426,12,139,4,199,16308,,,,,,,
106430837,430837,SANTA CLARA,O'CONNOR HOSPITAL,2105 FOREST AVE,SAN JOSE,95128,City or County,Small/Rural,300-499,District 10,District 28,San Jose Northwest,Urban,10734,52,,,,,5003,5783,,1162,138,923,1180,960,1499,1773,1469,1682,,4708,5933,145,42,2527,56,514,7149,128,192,178,8678,595,279,8,58,42,,2,1,4,1119,,7884,278,2624,,101295,7927,692,1045,1119,,3,6857,122,37,1526,25,8,486,261,1286,,,156,4,2,12,4,,951,9835,,2686,5436,1327,11,38,264,,1024,,,1482,252,91,615,180,244,6,18,1713,602,1291,233,277,482,1248,1148,14,170,712,8,,2365,1132,1131,1059,1,,1,69,25,250,481,80,34,216,154,3520,268,,531,1,62,10192,,,,,,,
