oshpd_id9,OSHPD_ID,FACILITY_NAME,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,TOC_Acute,TOC_Rehab,TOC_SN_IC,TOC_Unknown,TOC_Psych,TOC_Chem_Dep,Sex_Female,Sex_Male,Sex_Unknown,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_01_09,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,racegrp_inv_blank,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,Route_Another_ER,Route_No_ER,Route_Your_ER,Route_NA,Adm_Elective,Adm_Emergency,Adm_NA,Adm_Urgent,Adm_Newborn,Adm_Trauma,DNR_No,DNR_Yes,DNR_Unknown,Admt_Amb_Surgery,Admt_Another_HCF,Admt_Clinic_Dr,Admt_Court_LE,Admt_DistinctPartXfer,Admt_Hosp_Dif,Admt_Non_HCF,Admt_SNF_ICF_ALF,Admt_HospiceFacility,Admt_NB_InHosp,Admt_NB_OutHosp,Admt_NA,Admt_NB_Illogical,Admt_Disaster_Care_Site,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Hospice_Care,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Rehab,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Disaster_Care_Site,disp_Other,disp_Invalid_Blank,Payer_County_Indigent_Prog,Payer_Medi_Cal,Payer_Medicare,Payer_Other_Government,Payer_Priv_Coverage,Payer_Self_Pay,Payer_Workers_Comp,Payer_Other_Payer,Payer_Other_Indigent,Payer_Unknown,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Unacceptable_principal_dx,PR_Cardiovascular_System,PR_Diagnostic_Therapeutic,PR_Digestive_System,PR_Ear,PR_Female_Reproductive_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_None,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_Endocrine_System,PR_Eye,PR_Hemic_Lymph_System,PR_Male_Reproductive_System,PR_No_Group_Assigned,PR_Obstetrical,Zip_CA_Resident,Zip_Homeless,Zip_Out_of_State,Zip_Blank_Invalid,Zip_Foreign,Zip_Unknown,Dsch_Days,teach_rural
106190687,190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,Los Angeles,1250 16TH ST,SANTA MONICA,90404,University of California,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,13688,,,7,,,7749,5945,1,566,746,1859,979,1359,1851,1965,2289,1639,442,,30,1397,1245,352,23,2682,218,7748,,2677,10830,188,,1030,6140,6519,6,2213,7419,7,2653,1403,,12513,1182,,,34,572,1,,1677,9507,473,25,1400,3,3,,,357,182,294,2788,286,4,,25,274,1,8163,1319,,2,,,,,1820,5416,83,6268,69,36,3,,,1004,1255,237,16,497,6,485,477,1709,1230,185,932,913,600,1459,705,174,250,1501,58,2,715,2836,1155,17,68,273,1495,250,4378,56,365,254,13,,60,242,141,1377,13166,304,220,,5,,69854,NA
106190696,190696,PACIFICA HOSPITAL OF THE VALLEY,Los Angeles,9449 SAN FERNANDO RD,SUN VALLEY,91352,Investor - Corporation,200-299,District 18,District 39,Pacoima East/Sun Valley West,Urban,1750,,90,1,2062,,1498,2405,,51,739,792,736,768,462,199,156,,,,523,415,303,,61,960,5,1636,,1952,1939,12,,308,819,2775,1,893,2706,1,303,,,3895,8,,6,213,20,18,78,885,2609,59,2,,,13,,,87,262,116,74,,16,7,18,7,151,2994,168,1,,,2,,,2927,716,,178,68,5,9,,,172,229,12,15,81,2,4,122,277,101,2166,45,48,95,3,279,74,177,,,1,21,192,94,,49,14,25,3,3460,,7,1,,,1,,35,1,2822,1062,10,,,9,41536,NA
106190708,190708,SHERMAN OAKS HOSPITAL,Los Angeles,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,Non-profit Corporation (incl. Church-related),150-199,District 18,District 46,Sherman Oaks/Studio City/Valley Village,Urban,3802,,9,,434,,2129,2116,,6,144,231,318,688,899,904,1055,,,,9,123,386,29,12,1153,122,2411,,833,3388,24,,354,243,3648,,153,661,,3431,,,4017,228,,,12,29,16,89,418,2606,1075,,,,,,,198,225,245,377,54,2,6,62,107,200,1519,1249,,,,1,,,1247,2584,2,338,30,44,,,,591,467,26,13,229,2,22,239,971,344,487,154,64,156,14,324,110,29,,3,,557,582,240,2,8,122,276,11,2343,2,38,9,,1,5,2,45,2,3872,319,36,,,18,24332,NA
106190754,190754,ST. FRANCIS MEDICAL CENTER,Los Angeles,3630 E Imperial Hwy,Lynwood,90262,Investor - Limited Liability Company,300-499,District 33,District 63,Downey Southwest/Lynwood North Central/South Gate East,Urban,16727,,149,,1775,,10069,8576,6,463,3163,2783,1711,2286,2342,1538,1146,3178,40,1,42,273,3524,102,93,13081,653,883,,12718,5248,685,,607,7228,10816,,2427,9897,3,2404,3107,813,18503,129,19,103,373,1117,8,176,697,12761,211,,3098,8,98,1,,522,708,768,1265,146,57,43,51,58,159,13914,954,,6,,,,,13029,3564,59,1284,676,12,26,,1,1654,1127,84,9,546,12,17,677,2434,1676,1927,251,254,356,3422,656,182,204,3155,5,3,1663,5414,983,6,106,410,711,131,5473,26,236,106,6,9,36,52,199,3084,17771,769,33,8,2,68,99357,NA
106190756,190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,Los Angeles,2121 Santa Monica Blvd,Santa Monica,90404,Non-profit Corporation (incl. Church-related),200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,12329,,,,,,7291,5038,,39,459,1924,809,1010,1551,2036,2472,2027,2,,16,728,629,327,21,1814,527,8236,31,1474,10315,500,40,3,6514,5811,1,4161,5724,12,413,2019,,11967,362,,3,25,98,,41,136,9805,189,,2018,1,13,,,176,148,395,2448,192,,,14,198,12,7636,1105,1,3,,,1,,1104,5127,49,5839,164,45,,,1,1397,820,65,9,214,10,98,382,1201,816,95,1146,896,284,2096,453,134,170,2027,15,1,949,784,942,11,97,182,1442,338,4070,74,389,224,68,3,59,624,57,2016,11791,346,185,2,4,1,51359,NA
106190758,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Los Angeles,501 S Buena Vista St,Burbank,91505,Non-profit Corporation (incl. Church-related),300-499,District 25,District 43,Burbank North/North Hollywood South,Urban,16067,213,31,1,,,9228,7083,1,125,1193,2011,1165,1780,2374,2602,2990,2072,,,15,644,640,326,24,3750,152,10744,17,4511,11622,162,17,12,6137,10160,3,3165,10146,15,985,2001,,15842,470,,1,11,268,,346,265,13150,265,1,1995,6,4,,,314,206,651,2225,342,1,2,10,159,27,10692,1679,1,3,,,,,4583,6795,81,4576,228,44,1,,4,2119,1645,117,19,622,17,159,761,2387,1188,137,569,675,431,2100,826,211,255,2068,4,2,1367,1727,1891,11,201,229,998,179,6457,22,388,243,8,2,48,362,211,1968,15955,217,133,1,4,2,70262,NA
106190762,190762,ST. VINCENT MEDICAL CENTER,Los Angeles,2131 W 3RD ST,LOS ANGELES,90057,Non-profit Corporation (incl. Church-related),300-499,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,204,10,,,,,99,115,,1,1,11,17,34,47,40,63,,,,,55,24,,,6,12,117,,91,113,9,1,1,48,165,,46,160,,8,,,205,9,,,,1,,5,17,185,6,,,,,,,10,5,9,24,3,2,,,4,,113,44,,,,,,,18,67,,115,,1,13,,,32,22,2,2,15,,1,10,43,30,,18,8,6,,18,3,4,,,,36,26,29,,,1,25,3,86,,4,3,,,,1,,,206,6,1,,,1,1383,NA
106190766,190766,COAST PLAZA HOSPITAL,Los Angeles,13100 Studebaker Rd,Norwalk,90650,Investor - Limited Liability Company,100-149,District 32,District 57,Norwalk/Studebaker,Urban,2175,,,,,,1027,1148,,10,111,163,227,344,489,357,474,,,,3,192,231,3,12,676,6,1052,,1093,1081,1,,13,278,1884,,118,2056,,1,,,2139,36,,,,5,1,,156,1653,348,12,,,,,,99,150,164,144,30,,3,125,1,50,886,518,2,3,,,,51,846,1078,4,174,18,4,,,,280,274,19,,139,5,13,94,722,161,42,43,27,94,11,149,43,59,,,,260,331,248,,14,49,93,4,1133,,36,2,,2,,,,3,2100,56,6,,,13,11208,NA
106190782,190782,TARZANA TREATMENT CENTER,Los Angeles,18646 OXNARD ST,TARZANA,91356,Non-profit Corporation (incl. Church-related),50-99,District 27,District 45,Reseda South/Van Nuys Southwest,Urban,,,,,3751,,906,2845,,41,920,1133,653,633,326,43,1,1,,,41,53,405,13,20,1250,60,1909,,1390,2252,109,,,3751,,,3751,,,,,,3751,,,,2,,3,,164,3582,,,,,,,,54,800,,,,6,,19,689,,2183,,,,,,,160,2511,233,3,809,35,,,,,,,,,,,1,,2,,3747,,,,,,,1,,,,,3751,,,,,,,,,,,,,,,,,2369,1370,9,,,3,20194,NA
106190796,190796,RONALD REAGAN UCLA MEDICAL CENTER,Los Angeles,757 WESTWOOD PLAZA,LOS ANGELES,90095,University of California,300-499,District 26,District 54,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,21097,,,,5,,10661,10440,1,1019,1706,2714,2089,2840,3588,2579,1651,2020,896,,73,1943,1960,485,45,5805,282,10506,3,5808,15038,254,2,569,11023,9502,8,5307,8904,21,4768,1524,578,20509,593,,8,106,826,,,2213,16320,92,8,1524,,5,,,773,217,570,4099,268,14,3,161,797,7,13454,721,,18,,,,,4862,6816,240,8866,243,71,4,,,2750,2016,214,107,857,80,490,811,1812,2777,287,355,2352,1152,1656,871,123,328,1597,459,8,3213,4232,2344,105,249,547,827,1067,4423,239,709,812,145,60,374,108,172,1476,19869,440,771,,21,1,154534,Teaching
106190812,190812,VALLEY PRESBYTERIAN HOSPITAL,Los Angeles,15107 Vanowen St,Van Nuys,91405,Non-profit Corporation (incl. Church-related),300-499,District 18,District 46,Northridge South/Reseda North,Urban,13459,285,,,,1,8062,5682,1,495,1903,1823,1079,1559,1742,1156,1047,2667,274,,6,578,695,7,4,251,25,12179,,8874,4827,44,,565,6767,6413,,1780,1695,1,7769,2500,,13641,104,,,36,828,7,131,920,8955,315,1,2483,15,52,2,,263,363,394,1336,90,,1,17,216,88,10163,786,,28,,,,,9622,2773,,997,189,117,40,7,,1040,1329,127,18,449,6,51,517,1840,591,90,678,295,255,2965,516,161,245,2559,13,,938,2274,1193,1,106,213,852,177,4749,38,265,114,13,,20,103,171,2518,13427,266,47,4,,1,70467,NA
106190818,190818,USC VERDUGO HILLS HOSPITAL,Los Angeles,1812 VERDUGO BLVD,GLENDALE,91208,Non-profit Corporation (incl. Church-related),150-199,District 25,District 43,Burbank South/Eagle Rock/Glendale Northwest,Urban,5543,,149,,400,,3301,2791,,17,219,666,362,560,1034,1186,1428,620,,,22,463,244,103,,620,83,4557,,866,5080,146,,59,2105,3928,,953,1262,,3272,605,,5652,440,,4,33,80,5,318,113,4328,604,1,604,,1,1,,438,98,179,963,117,9,1,114,25,88,3201,852,1,2,,4,,,605,3086,23,2313,59,6,,,,532,593,44,14,184,3,53,324,1014,434,433,166,291,161,637,413,65,108,620,2,1,223,1076,493,5,18,122,279,55,2583,6,79,137,7,1,16,256,145,591,5974,63,45,2,3,5,30009,NA
106190857,190857,WEST COVINA MEDICAL CENTER,Los Angeles,725 S ORANGE AVE,WEST COVINA,91790,Investor - Corporation,1-49,District 22,District 48,Valinda/West Covina,Urban,308,,35,,,,193,150,,,2,4,15,55,93,86,88,,,,4,14,33,26,2,121,2,141,,131,205,7,,,343,,,342,,,,,1,268,75,,,,,,,35,95,213,,,,,,,38,,5,20,,,,,,2,58,220,,,,,,,60,230,,14,10,29,,,,14,29,5,1,12,,,69,4,21,,51,3,7,,84,17,26,,,,16,50,28,,1,6,53,,188,,1,,,,,,,,342,,,,,1,5145,NA
106190859,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,Los Angeles,7300 Medical Center Dr,West Hills,91307,Investor - Corporation,200-299,District 27,District 45,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,8367,,,,,,4264,4101,2,45,458,695,635,947,1357,1606,2257,342,25,,12,446,314,569,5,2775,24,4221,1,1388,6787,192,,,1149,7218,,707,7211,,115,334,,7912,455,,,56,736,,,42,7134,65,,332,2,,,,344,295,419,1650,344,11,4,25,77,101,3850,1247,,,,,,,1468,4434,37,2004,108,67,100,63,86,1293,1001,141,14,342,11,189,456,1543,979,126,283,262,229,376,461,143,174,336,8,,1270,683,917,2,48,382,487,155,3639,4,139,70,,5,30,102,154,280,8021,197,136,,1,12,42346,NA
106190878,190878,ADVENTIST HEALTH WHITE MEMORIAL,Los Angeles,1720 E Cesar E Chavez Ave,Los Angeles,90033,Non-profit Corporation (incl. Church-related),300-499,District 24,District 53,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,18097,194,134,,2020,,11661,8777,7,563,2965,2782,1906,2463,2657,1822,1523,3504,260,,19,541,1076,20,23,5263,378,13125,,16776,3404,265,,1071,9037,10320,17,2731,5092,12,9348,3251,11,19557,888,,16,25,1199,111,495,1432,13515,397,1,3241,1,3,9,,321,426,383,2198,127,46,67,94,171,5,15504,1101,,1,1,,,,12132,5037,753,1692,709,96,1,,25,1887,1555,149,20,789,16,193,723,2122,919,2167,868,488,463,3505,619,228,343,3345,41,5,1411,5240,1530,7,173,295,1277,228,6057,29,390,113,22,5,33,44,241,3350,19107,1079,59,47,,153,87801,Teaching
106190883,190883,WHITTIER HOSPITAL MEDICAL CENTER,Los Angeles,9080 COLIMA RD,WHITTIER,90605,Investor - Corporation,150-199,District 32,District 57,La Habra Heights/Whittier,Urban,7580,,52,,,,4426,3206,,113,864,1029,653,782,1019,802,969,1372,29,,14,1698,155,296,8,3037,257,2166,1,3803,3604,225,,601,3403,3628,,585,3592,,2083,1372,,7438,194,,,5,34,,,1034,5051,112,24,1372,,,,,366,252,257,416,89,,1,23,,30,5477,647,,74,,,,,3618,2031,11,1371,535,12,22,29,3,589,907,87,3,271,2,6,368,942,277,124,127,203,174,1447,402,144,173,1375,9,2,381,1880,749,1,81,110,214,26,2566,5,97,60,2,1,17,6,58,1378,6978,167,55,,431,1,34656,NA
106190930,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,Los Angeles,150 Medical Plaza,LOS ANGELES,90095,University of California,50-99,District 26,District 54,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,,,,,1798,,1063,735,,617,430,210,136,125,123,87,58,,12,,4,128,165,53,2,275,16,1155,,302,1479,17,,1515,283,,,80,1335,1,381,,1,1785,13,,1,24,13,,,1732,27,,,,,1,,,48,4,,5,3,4,,3,,,1705,26,,,,,,,177,323,12,1205,5,1,11,64,,4,,,,,,,,,1,1737,,,47,9,,,,,,,12,81,,,,9,1,1,1693,1,,,,,,,,,1626,111,59,,2,,22925,NA
106190949,190949,HENRY MAYO NEWHALL HOSPITAL,Los Angeles,23845 McBean Pkwy,Valencia,91355,Non-profit Corporation (incl. Church-related),300-499,District 27,District 38,Canyon Country/Santa Clarita West/Saugus,Urban,10747,196,,,891,,6470,5364,,173,1198,1679,949,1434,1676,1623,1748,1353,1,,14,661,557,14,23,899,138,9528,,2399,9331,104,,8,3649,8177,,1610,2673,1,6005,1332,213,11496,338,,,49,884,7,261,118,9153,22,,1325,2,8,5,,509,196,321,1512,6,,35,58,179,54,8315,649,,,,,,,2192,4479,177,4699,145,74,,68,,1389,1064,47,11,348,8,36,511,1388,1324,1214,251,358,236,1431,646,104,104,1353,8,3,790,2660,896,8,83,246,685,163,3654,29,307,201,3,1,52,420,284,1352,11442,287,82,3,2,18,48709,NA
106191216,191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,Los Angeles,1441 Eastlake Ave,Los Angeles,90033,Non-profit Corporation (incl. Church-related),50-99,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,1532,,,,,,624,908,,11,133,151,186,303,410,251,87,,,,1,253,88,7,1,375,8,798,1,530,978,24,,26,1506,,,732,17,,783,,,1445,87,,,,354,,,216,955,7,,,,,,,73,2,46,329,61,,,,7,,965,49,,,,,,,244,475,1,351,,1,460,,,26,83,74,,37,,501,79,98,67,1,15,446,22,,30,10,43,,,,81,728,65,1,3,24,14,23,272,4,41,70,,1,190,14,1,,1422,,68,4,38,,12376,NA
106191225,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,Los Angeles,1775 CHESTNUT AVE,LONG BEACH,90813,Non-profit Corporation (incl. Church-related),50-99,District 33,District 70,Long Beach West Central,Urban,,,,,,627,176,451,,2,146,200,122,115,41,1,,,,,6,6,91,,1,16,1,506,,285,342,,,,627,,,627,,,,,,627,,,,,,,,,627,,,,,,,,5,235,,1,,,,,,,386,,,,,,,,,,627,,,,,,,,,,,,,,,,,627,,,,,,,,,,,,626,,,,,,,1,,,,,,,,,,530,96,,,,1,16206,NA
106191227,191227,LAC/HARBOR-UCLA MEDICAL CENTER,Los Angeles,1000 W Carson St,Torrance,90502,City or County,300-499,District 35,District 66,Harbor Gateway South/Lomita/Torrance East Central,Urban,16386,,,,529,,7897,9014,4,672,1924,2136,2300,3225,2829,1330,975,1143,381,,227,1103,3551,153,93,10104,143,1537,4,9308,7143,464,,2,3510,13403,,1822,12350,24,790,868,1061,16121,794,,7,44,1704,42,97,475,13388,281,2,860,7,7,1,,618,499,512,611,165,137,17,113,362,108,13122,620,,8,22,,1,464,11595,3087,364,930,427,48,,,,2227,1779,188,33,856,67,195,824,1668,2813,812,497,841,487,1161,634,319,504,955,55,,1384,4656,1674,74,287,691,1406,361,4350,124,314,260,46,75,69,59,185,900,15858,893,60,2,6,96,89872,Teaching
106191228,191228,LAC+USC MEDICAL CENTER,Los Angeles,1200 N State St,Los Angeles,90033,City or County,500+,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,27725,,,2,504,,11648,16563,20,884,3030,3896,4563,5815,4832,2021,1355,1392,443,,68,1341,3144,94,22,21345,1217,1000,,18926,8029,1276,,67,6054,22104,6,3159,20945,107,1654,1123,1243,26249,1982,,3,53,1854,1291,31,792,22836,246,2,1107,9,,7,,1123,1152,882,166,131,255,1500,185,239,137,21540,871,,28,22,,,582,20402,4162,1388,1003,570,86,,,38,3471,2928,369,33,1376,177,440,1549,3832,3946,1465,744,1754,1109,1562,1179,492,524,1216,65,,1918,5365,2692,55,577,1011,1831,777,10769,254,744,461,98,156,156,117,79,1171,25101,2855,87,,20,168,184174,Teaching
106191230,191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",Los Angeles,1680 E 120th St,Los Angeles,90059,Non-profit Corporation (incl. Church-related),100-149,District 35,District 64,Paramount North/Willowbrook,Urban,9109,,,,,,4557,4552,,128,1043,1204,1327,1958,1720,714,435,580,,,3,37,3582,,26,156,79,5226,,4671,3798,595,45,,8548,560,1,199,8095,1,236,577,1,9104,5,,,4,14,4,,12,8492,6,,570,5,,2,,305,459,242,1819,121,,28,8,9,197,5497,413,,9,,2,,13,6371,2012,51,283,232,7,60,54,26,1188,1109,168,8,681,2,4,455,2228,684,148,99,132,150,720,507,119,124,580,,3,656,3722,697,4,40,254,260,37,2479,13,86,113,,,17,17,118,596,8221,816,21,1,4,46,43777,Teaching
106191231,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,Los Angeles,14445 OLIVE VIEW DR,SYLMAR,91342,City or County,300-499,District 18,District 39,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,10772,,,,655,,5548,5879,,159,1139,1623,1852,2415,1936,793,502,944,64,,18,444,624,20,7,9906,65,343,,7589,3550,288,,,3449,7978,,1717,1368,5,7460,869,8,10872,555,,4,15,555,88,35,41,9545,193,,868,1,82,,,319,340,270,288,86,319,19,70,57,70,9138,450,,,1,,,475,8558,1578,303,193,312,6,2,,,1342,1423,187,20,553,41,266,743,1577,369,824,177,665,271,1050,460,179,338,913,29,,704,2920,1336,11,266,292,222,139,4070,37,183,188,43,11,61,49,4,891,10665,702,8,,3,49,69057,Teaching
106191306,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,Los Angeles,7601 IMPERIAL HWY,DOWNEY,90242,City or County,150-199,District 32,District 58,Downey Southwest/Lynwood North Central/South Gate East,Urban,1677,1380,,,,,1006,2050,1,27,268,316,514,884,765,211,69,,3,,34,171,396,11,11,2112,122,200,,1972,967,118,,144,2911,2,,2701,6,7,334,2,7,2997,60,,,1,243,2,521,1823,397,28,1,,,39,2,,409,39,36,58,18,109,12,1,299,20,1950,101,,,5,,,548,1878,407,64,106,15,12,3,,24,683,33,6,8,286,5,266,65,154,533,11,312,21,386,2,103,62,116,,5,,101,2019,30,1,5,64,479,38,241,3,46,29,1,,,,,,2881,158,9,1,5,3,42326,Teaching
106191450,191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,Los Angeles,5601 DE SOTO AVE,WOODLAND HILLS,91367,Non-profit Corporation (incl. Church-related),200-299,District 27,District 45,Encino/Tarzana/Warner Center/Woodland Hills,Urban,9136,,,,,,5355,3781,,39,666,1289,469,659,1069,1450,1840,1653,,2,21,949,429,65,63,1876,301,5432,,2115,6824,197,,910,4664,3562,,900,3509,,3093,1634,,8043,1093,,1,20,424,,,1510,5468,71,1,1632,2,7,,,238,50,255,2204,203,,,13,29,1,5677,459,,,,7,,,550,3879,3,4621,75,3,5,,,900,798,55,4,192,6,87,278,1718,549,50,183,251,146,1733,386,32,110,1654,4,,535,1099,761,2,30,104,479,37,3547,22,128,171,4,,13,341,251,1612,9085,32,18,1,,,33756,NA
106194010,194010,AMERICAN RECOVERY CENTER,Los Angeles,2180 Valley Blvd,Pomona,91768,Non-profit Corporation (incl. Church-related),1-49,District 20,District 52,Pomona East and South,Urban,,,,,,963,271,692,,7,252,332,182,143,43,1,,1,,2,2,10,78,14,1,22,,836,,558,405,,,,963,,,963,,,,,,963,,,,,,,,,963,,,,,,,,,277,,,,197,,,,4,485,,,,,,,,,,951,11,1,,,,,,,,,,,,,,,963,,,,,,,,,,,,961,,,,,,,2,,,,,,,,,,449,511,,,,3,5484,NA
106194219,194219,KECK HOSPITAL OF USC,Los Angeles,1500 SAN PABLO ST,LOS ANGELES,90033,Non-profit Corporation (incl. Church-related),300-499,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,10013,268,,,,,4490,5791,,39,520,874,1124,2104,2761,1926,933,,,,14,802,577,83,30,3710,127,4932,6,2856,7140,282,3,1239,9042,,,4978,512,,4791,,,9960,321,,7,7,887,,108,3115,6137,17,,,,2,,1,407,41,388,2818,122,2,1,,357,7,5655,469,,14,,,,,1056,4415,65,2829,32,56,1827,1,,1867,1170,45,8,314,10,282,427,468,1653,31,1012,1972,459,6,290,57,106,1,103,,1993,884,1739,35,65,250,1533,536,1429,112,464,801,75,9,117,199,40,,9875,1,386,8,10,1,74315,Teaching
106194967,194967,STAR VIEW ADOLESCENT - P H F,Los Angeles,4025 W 226TH ST,TORRANCE,90505,Investor - Corporation,1-49,District 26,District 66,Redondo Beach Central and South/Torrance West Central,Urban,,,,,45,,32,13,,45,,,,,,,,,,,2,1,14,,,11,,17,,15,30,,,2,43,,,45,,,,,,45,,,,4,,6,,19,16,,,,,,,,1,2,,,,1,,1,,,40,,,,,,,,45,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,45,,,,,,5729,NA
106194981,194981,LA CASA PSYCHIATRIC HEALTH FACILITY,Los Angeles,6060 N PARAMOUNT BLVD,LONG BEACH,90805,Investor - Corporation,1-49,District 33,District 63,North Long Beach,Urban,,,,,35,,14,21,,1,5,11,6,10,2,,,,,,,3,8,,,12,,12,,11,24,,,24,11,,,,,,35,,,35,,,,5,,1,,28,1,,,,,,,,1,2,,,,,,,25,,6,1,,,,,,2,33,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,31,4,,,,,5672,NA
106196035,196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,Los Angeles,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Non-profit Corporation (incl. Church-related),200-299,District 22,District 48,Bassett/Industry West/La Puente,Urban,13544,,,,,,8244,5299,1,87,1403,2360,928,1061,1409,1584,1504,3207,1,,42,2425,411,11,104,7784,613,2154,,7752,5723,69,,130,7807,5607,,2280,5177,9,2906,3172,,12530,1012,2,4,9,556,1,,810,8852,85,,3171,1,55,,,305,39,365,2539,225,2,1,5,8,,9762,274,,,,19,,,1246,3813,6,8315,157,4,,,3,1116,1090,65,6,276,4,52,294,2370,518,40,167,427,110,3311,324,75,89,3206,4,,819,1200,1014,11,130,167,508,55,4960,11,178,267,9,2,45,807,207,3154,13481,55,8,,,,45605,NA
106196168,196168,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,Los Angeles,2801 Atlantic Ave,Long Beach,90806,Non-profit Corporation (incl. Church-related),300-499,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,16851,,,,,,11283,5568,,2139,2799,2902,332,1,,,,6701,1977,,64,1437,2152,344,202,4815,306,7527,4,9599,6973,278,1,4032,12819,,,1701,21,3,9559,5534,33,16841,10,,,3,14,,40,4300,6958,1,,5523,8,1,3,,70,,43,318,4,1,,39,,,16348,5,2,20,,,1,,10609,31,209,5888,113,1,,,,90,837,131,18,360,19,216,214,226,597,97,180,115,286,6178,940,118,227,5837,164,1,163,3948,754,26,61,91,296,171,4315,200,187,33,6,10,42,760,8,5780,16783,25,30,,11,2,65264,NA
106196403,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,Los Angeles,9333 Imperial Hwy,Downey,90242,Non-profit Corporation (incl. Church-related),300-499,District 32,District 58,Downey Northeast,Urban,18427,,,,,,11193,7233,1,372,2190,2977,1115,1437,2024,2047,1628,4413,221,3,36,1447,2325,46,149,11568,165,2691,,11707,6643,77,,452,10173,7802,,1447,6975,3,5837,4164,1,17530,897,,5,64,884,,1,1063,12119,113,,4160,4,13,,1,475,71,433,3379,257,5,,17,27,2,13312,433,,,7,9,,,2061,4739,9,11433,180,4,1,,,1447,1162,137,8,404,14,129,382,3260,582,72,566,518,221,4411,567,96,142,4293,16,,938,1840,1348,2,182,263,867,256,7554,31,220,312,13,7,62,22,377,4133,18314,100,11,,,2,72056,NA
