oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106074017,074017,CONTRA COSTA,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,94583,Investor - Corporation,Small/Rural,100-149,District 9,District 16,Alamo/Danville/Diablo/San Ramon,Urban,3547,,,,1,,1560,1988,,159,26,73,224,242,397,542,783,1102,,165,3206,177,11,609,19,136,2316,193,253,11,3312,28,5,7,23,23,5,,,,145,,2793,4,751,,14557,1305,1620,478,145,,,1942,73,10,437,32,,48,104,800,,1,93,7,,1,,,410,3136,2,1897,181,1150,59,,9,4,3,245,,410,118,43,178,47,106,4,13,580,258,550,68,313,141,150,150,5,91,288,35,,824,142,299,447,1,1,,29,17,43,379,37,16,107,32,1044,130,1,2,,49,3496,,,,,,,
106074039,074039,CONTRA COSTA,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT STREET,CONCORD,94520,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 9,District 15,Avon/Clyde/Concord Central/Pittsburg Southwest,Urban,,,3042,,,,1189,1853,,57,1570,386,316,222,228,168,87,,8,664,2341,37,12,221,15,255,1527,26,917,69,502,3,2536,1,,,,,,,,,,2506,536,,18466,2638,396,7,,,1,2673,54,12,1,,1,294,,,,,,7,,,,,,3042,,383,896,1424,,,317,,22,,,,,,,3038,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3042,,1,107,,24,2910,,,,,,,
106074097,074097,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 9,District 15,Brentwood Central and West/Oakley,Urban,10906,,,,,,4374,6532,,1788,82,923,1475,641,994,1585,1840,1573,5,2609,8173,124,45,1212,132,1837,4870,129,2514,167,8478,98,312,79,182,2,,,,20,1735,,6482,37,4387,,38647,815,7725,630,1735,,1,6697,450,32,827,1,1,119,248,2368,,,138,14,1,4,6,,930,9976,,4406,1283,5059,8,,11,,138,1,,1904,284,109,297,101,206,6,7,1332,460,1132,119,137,373,1875,1791,8,170,531,64,,2878,1755,423,1064,3,,,524,16,173,406,72,35,210,258,2840,249,1,63,,30,10812,,,,,,,
106084001,084001,DEL NORTE,SUTTER COAST HOSPITAL,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 2,District 2,Crescent City/Gasquet/Klamath/Smith River,Rural,2062,,,,170,1,1055,1178,,228,34,189,214,143,220,440,421,344,,204,1975,54,118,25,,21,1846,30,116,77,1777,21,95,37,8,75,,,10,,210,,1530,5,698,,9404,653,906,379,210,84,1,1360,113,68,194,5,16,69,74,315,,1,11,1,1,5,,,197,2036,,1056,684,274,6,,183,,30,,,546,24,16,90,41,51,,1,254,105,179,55,49,71,229,212,1,22,267,20,,276,205,24,162,,,,32,1,57,183,11,9,19,10,1216,28,2,78,2,313,1838,,,,,,,
106090793,090793,EL DORADO,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 4,District 1,South Lake Tahoe,Rural,1787,10,,,,,804,993,,320,34,136,278,132,142,325,264,166,,222,1435,140,14,51,,12,1478,107,106,29,1142,343,17,4,1,6,,1,4,8,271,,1085,,712,,5775,1005,25,427,271,68,1,1470,93,16,85,,3,23,18,57,,1,12,3,1,15,,,35,1762,,586,464,580,7,,93,,45,22,,132,24,8,54,86,33,1,2,130,138,209,27,96,48,294,280,,25,190,20,,396,270,20,122,2,,,39,1,35,201,20,6,29,4,613,39,5,29,4,377,1382,,,,,,,
106090933,090933,EL DORADO,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,95667,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 4,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,4332,,,,,,2007,2325,,280,20,250,334,256,394,786,946,1066,,350,3936,46,38,27,11,32,3744,53,410,17,3442,451,11,131,11,,,,7,11,268,,3446,7,878,1,15517,2498,1228,238,268,100,,2659,178,7,623,4,11,87,115,448,,,163,6,4,26,1,,464,3868,,1737,1064,1355,16,,118,,28,12,2,610,86,37,174,121,85,,4,619,458,562,104,145,234,321,278,4,52,429,8,1,663,253,189,428,,,,28,2,89,303,24,7,81,233,2012,20,4,110,,24,4194,,,,,,,
106094002,094002,EL DORADO,TELECARE EL DORADO COUNTY P.H.F.,935B SPRING ST,PLACERVILLE,95667,Investor - Corporation,Small/Rural,1-49,District 4,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,,,299,,,,162,137,,,13,81,99,56,25,24,,,1,23,272,4,,,,22,235,8,34,,,,297,,1,,,,1,,,,,,299,,4178,,299,,,,,280,4,,,4,,9,,,,,,2,,,,,,299,,,273,,,26,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,107,,2,190,,,,,,,
106100005,100005,FRESNO,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVENUE,CLOVIS,93611,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 12,District 8,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,23599,,,,,,9138,14461,,4175,171,2491,3378,1662,2065,3191,3402,3064,,8978,14461,160,234,1843,52,999,18196,121,1847,307,19112,49,29,192,39,3,,2,6,1,4166,,13867,8,9724,,107209,13852,3518,2059,4166,4,,14761,599,433,1937,90,1,449,556,4231,,5,493,38,,3,3,,1374,22225,,8656,7056,7323,42,,324,,198,,,1866,737,216,1194,240,473,14,16,2354,1205,2447,353,417,1487,4470,4175,25,297,1414,199,,1465,4117,1514,2244,4,4,,166,148,519,1200,170,37,602,368,10762,279,5,222,3,78,23291,,,,,,,
106100697,100697,FRESNO,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,93210,Investor - Limited Liability Company,Small/Rural,50-99,District 14,District 27,Coalinga,Rural,432,70,,,,,283,219,,,,22,51,43,77,104,101,103,1,253,249,,,,,19,466,17,,,444,,11,6,,41,,,,,,,197,,305,,15233,4,492,6,,,,274,18,,78,3,33,22,21,6,,,2,2,19,24,,,100,402,,283,123,21,2,,28,,3,42,,110,3,4,29,9,25,3,1,51,50,40,33,15,59,,,,39,22,9,,284,,,1,,,,,,2,3,,,26,1,181,4,,9,,5,488,,,,,,,
106100717,100717,FRESNO,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,2823 FRESNO STREET,FRESNO,93721,Non-profit Corporation (incl. Church-related),Teaching,500+,District 14,District 31,Fresno West Central,Urban,38737,75,2538,,751,,20466,21634,1,4374,1032,4765,5964,4838,5714,6914,5164,3336,,21169,20791,141,404,2817,91,4059,31558,112,2372,688,31230,263,2799,973,478,2218,8,3,416,2,3711,,25786,1148,15167,,279214,21713,8196,5598,3711,2828,55,25262,669,1071,3523,231,556,2032,1160,6597,,11,559,385,,20,25,,1556,40545,,12895,21549,5128,192,139,1905,,293,,,2919,1335,242,2868,3542,1312,52,58,5963,2016,3324,578,1132,1777,4612,3830,60,873,5102,506,,4763,3670,4325,4683,20,66,17,397,155,1203,2374,1063,169,889,363,17614,330,54,2573,12,154,39308,,,,,,,
106100797,100797,FRESNO,ADVENTIST HEALTH REEDLEY,372 WEST CYPRESS AVENUE,REEDLEY,93654,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 14,District 33,Orange Cove/Parlier/Reedley/Squaw Valley/Tivy Valley/Wonder Valley,Rural,2619,192,,,,,803,2008,,1153,72,650,474,98,71,96,92,105,,2420,347,44,,17,,12,1826,121,835,,1448,9,159,9,18,17,1,,1,,1149,,280,72,2454,5,8014,249,364,1049,1149,,,2419,57,2,77,,,14,4,204,,30,3,,,,1,,72,2739,,224,2191,343,,,16,,37,,,50,8,,37,8,17,1,,62,45,31,23,22,60,1183,1153,,56,40,14,1,1204,1159,12,2,,,,25,,5,2,2,,1,1,398,,35,21,,1,2754,,,,,,,
106100899,100899,FRESNO,ST. AGNES MEDICAL CENTER,1303 EAST HERNDON AVENUE,FRESNO,93720,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 12,District 8,Fresno North Central,Urban,28842,,,,,,11662,17175,5,4777,302,3320,3544,2206,2796,4153,3940,3804,,12948,15584,310,125,1851,30,1862,22541,254,1994,185,21918,1715,191,210,22,,3,,1,6,4775,1,20617,23,8202,,124064,20101,645,3318,4775,,3,20146,269,254,1860,104,2,863,685,3728,,425,456,34,1,13,2,,1579,27263,,10551,12523,5146,38,5,269,,227,83,,1846,843,146,1629,431,546,22,22,3946,1823,2689,524,527,1848,5171,4777,19,483,1488,61,1,2958,4787,2620,2788,7,8,2,371,79,547,1220,141,53,519,492,12091,159,4,722,4,120,27992,,,,,,,
106104023,104023,FRESNO,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,7173 N. SHARON AVENUE,FRESNO,93720,Investor - Limited Liability Company,Teaching,50-99,District 12,District 8,Fresno Northwest,Urban,1512,,,,,,764,748,,,,30,48,79,131,328,487,407,2,421,1078,13,,104,,51,1267,57,,33,21,7,1442,18,6,,13,4,,1,,,,,1512,,18490,,2,1510,,,,832,161,,101,,,8,1,402,,,6,,,1,,,11,1501,,1002,226,201,19,,57,,1,6,,9,20,2,19,,327,,,312,4,3,3,169,4,,,1,33,357,249,,13,,11,,,,,,,,,,,2,,1486,,,,1,1,1510,,,,,,,
106104047,104047,FRESNO,FRESNO SURGICAL HOSPITAL,6125 N FRESNO ST,FRESNO,93710,Investor - Partnership,Teaching,1-49,District 12,District 8,Fresno North Central,Urban,995,,,,,,481,514,,,,,27,66,143,313,360,81,5,260,734,1,,25,,21,870,16,63,,995,,,,,,,,,,,,,,995,,1787,,1,994,,,,863,7,68,25,,,,,31,,,,,,,1,,69,926,,598,60,152,141,,43,,1,,,,2,,,,,,,,,,1,830,15,,,,,143,4,,1,,,,,,,10,,8,955,17,,,3,,1,,,,1,994,,,,,,,
106104062,104062,FRESNO,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO STREET,FRESNO,93720,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 12,District 8,Fresno North Central,Urban,9971,,,,,,3865,6106,,1709,55,876,1292,611,644,1279,1669,1834,2,3754,6176,41,69,960,21,604,4593,73,3535,116,7742,147,159,212,43,2,,,,15,1651,,5789,33,4149,,34357,471,7174,672,1651,,3,6442,168,25,714,,,64,265,1973,,14,269,17,,6,14,,1014,8957,,4336,190,5354,10,,4,,76,1,,1351,138,61,574,59,218,5,1,1182,587,966,98,206,326,1730,1707,3,230,501,28,,3155,1636,517,1076,2,3,4,177,8,158,482,113,14,247,338,1907,134,1,36,,26,9908,,,,,,,
106104089,104089,FRESNO,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,4411 E KINGS CANYON RD,FRESNO,93702,Investor - Corporation,Teaching,1-49,District 14,District 31,Fresno East Central,Urban,,,303,,,,204,99,,,,98,94,64,24,14,,,9,135,131,37,,18,,54,197,8,26,,,,38,,254,,,,11,,,,,38,265,,5516,,303,,,,,259,6,,13,6,13,,,,,,,,,6,,,,303,,,264,,,39,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,3,38,,1,261,,,,,,,
106105125,105125,FRESNO,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,4411 E KINGS CANYON RD,FRESNO,93702,Investor - Corporation,Teaching,1-49,District 14,District 31,Fresno East Central,Urban,,,457,,,,146,311,,,457,,,,,,,,,211,246,,,15,,42,171,3,196,30,,,285,,167,,,,,5,,,,184,273,,3951,,457,,,,,432,2,,,13,3,,,,,,,7,,,,,,457,,,338,115,,,,,,4,,,,,,453,,,,,,,,,,,,,,,3,1,457,,,,,,,,,,,,,,,,,,,,,457,,,,,,,
106110889,110889,GLENN,GLENN MEDICAL CENTER,1133 WEST SYCAMORE STREET,WILLOWS,95988,Investor - Limited Liability Company,Small/Rural,1-49,District 1,District 3,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,157,256,,,,,207,206,,,,,,11,23,103,123,140,13,41,372,,,,,,360,19,34,,146,,191,2,,74,,,,,,,146,,267,,6758,147,,266,,,,206,30,,108,1,,20,44,,,,,,4,,,,34,379,,345,39,25,,,4,,,,,60,,,9,2,7,,,25,71,19,26,15,43,,,,71,20,45,,91,,,,,,,,,1,,,,,,321,,,11,,2,400,,,,,,,
106121002,121002,HUMBOLDT,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,95521,Investor - Corporation,Small/Rural,50-99,District 2,District 2,Arcata/Eureka,Rural,1422,,,,,,499,923,,380,23,187,231,70,96,176,134,125,,183,1182,57,267,25,,23,961,6,86,54,1049,,2,1,2,2,,,1,3,362,,1002,,420,,4889,638,1,421,362,,,1233,40,18,28,16,,38,26,2,,3,6,,6,5,,1,97,1325,,392,639,326,3,,39,,10,2,11,125,29,10,44,18,13,,1,82,98,107,22,31,25,367,368,,15,67,,,59,350,32,72,,,,16,,20,89,4,4,15,,755,6,,47,,9,1366,,,,,,,
106121031,121031,HUMBOLDT,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR STREET,GARBERVILLE,95542,District,Small/Rural,1-49,District 2,District 2,Garberville/Redway,Frontier,32,44,,,,,42,34,,,,,,,,25,20,18,13,,66,10,,,,,63,13,,,37,,18,2,1,17,,,1,,,,38,4,34,,2757,39,,37,,,,32,7,,23,1,1,3,9,,,,,,,,,,28,48,,39,31,1,4,,1,,,,,3,4,2,2,2,4,,,8,15,6,9,4,7,,,,3,7,,,,,,,,,,,,,,,,,,76,,,5,,,71,,,,,,,
106121051,121051,HUMBOLDT,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,95540,Investor - Limited Liability Company,Small/Rural,1-49,District 2,District 2,Ferndale/Fortuna/Rio Dell/Scotia,Rural,639,121,,,,,344,416,,,,,24,44,80,185,197,215,15,28,704,28,26,,,,664,15,43,12,540,2,93,26,2,97,,,,,,,551,44,165,,4075,541,91,128,,,,395,78,11,155,8,,14,32,38,,,28,1,,,,,261,499,,530,138,62,,,26,,4,,,215,18,5,47,20,11,1,3,66,86,110,36,17,36,,,,18,41,29,1,111,,42,93,,,1,2,1,15,13,3,4,,3,450,22,,34,,5,721,,,,,,,
106121080,121080,HUMBOLDT,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER STREET,EUREKA,95501,Investor - Limited Liability Company,Small/Rural,100-149,District 2,District 2,Arcata/Eureka,Rural,6863,,,,278,,3302,3837,2,722,93,493,706,537,729,1377,1480,1004,,457,6137,547,414,162,33,89,5398,430,503,112,5620,142,364,83,47,210,3,,3,,669,,4644,137,2360,,37938,4543,565,1203,669,137,24,4932,276,232,569,28,16,248,236,415,,20,151,11,6,,,1,943,6198,,3394,2270,1145,21,,268,,43,,,1003,168,50,230,143,142,4,4,1203,366,718,115,230,330,753,690,5,83,825,78,1,1506,672,748,707,1,4,,73,21,160,582,76,12,141,127,2208,103,2,390,1,82,6666,,,,,,,
106124004,124004,HUMBOLDT,SEMPERVIRENS P.H.F.,720 WOOD ST,EUREKA,95501,City or County,Small/Rural,1-49,District 2,District 2,Arcata/Eureka,Rural,,,230,,,,130,100,,,12,63,49,43,29,28,,,6,29,171,30,25,,,,170,14,,21,6,,209,3,,,,,12,,,,,214,16,,4141,225,5,,,,,158,10,,,38,11,13,,,,,,,,,,,,230,,63,138,14,,3,,,12,,,,,,,230,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,42,,4,184,,,,,,,
106130699,130699,IMPERIAL,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,City or County,Small/Rural,150-199,District 18,District 36,El Centro/Heber/Holtville/Imperial/Seeley,Rural,2955,,,,,,1653,1302,,14,,106,151,202,300,730,711,731,10,2435,503,17,,13,,67,1534,9,1315,17,2724,106,21,70,,1,,,20,,13,,2847,,108,,15052,931,1916,95,13,,,1373,140,10,370,31,34,89,170,669,,1,68,,,,,,228,2727,,1939,663,264,6,1,53,2,27,,,522,97,20,203,32,82,,3,468,273,651,69,32,346,15,13,3,20,97,9,,99,14,250,522,,,,24,7,49,64,20,,47,65,1771,23,8,117,3,40,2787,,,,,,,
106130760,130760,IMPERIAL,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,92227,District,Small/Rural,100-149,District 18,District 36,Brawley/Westmorland,Rural,6991,,,,,,2480,4511,,2384,157,1303,1120,278,298,561,435,455,,6266,708,17,,11,,68,6795,9,108,,4759,,6,12,,,,,19,1,2194,,3928,,3063,,20452,964,2641,1192,2194,,,6073,165,31,190,1,32,166,65,206,,3,35,3,7,14,,,68,6923,,1242,3425,1246,11,,119,45,901,2,,473,21,17,214,16,57,1,1,305,371,365,82,55,266,2340,2225,,24,153,4,1,425,2202,117,245,,,,21,3,64,132,21,7,42,100,3586,26,5,58,632,81,6215,,,,,,,
106141273,141273,INYO,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,93514,District,Small/Rural,1-49,District 4,District 8,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,962,14,,,,,399,577,,238,16,103,137,41,60,105,114,162,,198,692,86,102,,,,683,81,97,13,623,126,6,,3,5,,,,1,212,,505,,471,,2670,90,414,260,212,,,778,52,12,89,1,,4,19,19,,,2,,,,,,103,873,,330,308,307,4,,,,24,3,,106,4,5,39,17,12,,,69,82,81,10,21,21,217,218,,9,63,2,,201,180,3,41,,,,7,,18,63,,20,4,5,433,1,,6,,66,904,,,,,,,
106141338,141338,INYO,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,93545,District,Small/Rural,1-49,District 4,District 8,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,Frontier,74,16,,,,,46,44,,,,,,,,21,18,36,15,13,77,,,,,,80,10,,,77,,3,,1,9,,,,,,,73,,17,,760,9,65,16,,,,62,6,,13,3,1,2,3,,,,,,,,,,90,,,72,9,6,,,3,,,,,6,1,,5,4,6,,1,14,10,2,9,7,11,,,,9,5,,,88,,,,,,,,,,,,1,,,1,,,,,5,85,,,,,,,
106150706,150706,KERN,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,93215,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 16,District 35,Delano/McFarland,Urban,2447,44,,,,,978,1512,1,533,84,385,348,241,222,271,226,181,,1967,488,36,,152,,56,1078,74,1104,27,1813,4,32,49,,17,,,46,5,525,,1257,,1234,,26654,1169,284,512,525,,1,1978,130,9,169,5,44,37,56,38,,1,13,2,1,4,4,,1075,1416,,502,1645,218,1,,73,,36,16,,385,21,17,168,37,26,1,3,143,136,176,39,51,101,566,526,,19,74,2,,1110,537,109,153,,,1,32,,42,61,6,2,23,1,401,13,1,26,,7,2457,,,,,,,
106150722,150722,KERN,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH STREET,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 16,District 35,Bakersfield Northeast/Oildale,Urban,19118,,,,,,8011,11107,,4284,673,2361,2096,1165,1739,2625,2421,1754,,9816,9250,52,55,488,20,1164,14310,360,2721,,11532,2821,1111,243,22,3,,,1,1,3384,,11255,386,7477,,76667,9197,3905,2626,3384,6,,14494,241,433,1395,52,5,370,544,1205,,35,297,9,1,37,,,754,18364,,5672,9786,3318,69,,128,,132,13,,2029,350,83,862,104,419,4,9,2714,1098,1564,158,543,660,3568,3514,19,188,1203,29,,2159,3324,2159,1432,1,12,,194,24,347,1000,340,8,286,269,7354,209,61,353,2,52,18650,,,,,,,
106150736,150736,KERN,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,City or County,Teaching,200-299,District 16,District 35,Bakersfield East/Lakeview/La Loma,Urban,11776,,805,,,,5693,6888,,2700,453,2279,2306,1380,1291,1285,572,315,,8078,4427,76,48,276,13,1070,10950,25,138,61,8138,1669,183,7,34,5,,,101,,2444,,7901,,4680,,64104,5280,2367,1579,2444,908,3,9934,141,384,537,,219,597,205,339,,36,74,114,,1,,,10394,2187,,1701,9338,1031,41,,65,,322,83,,474,275,83,375,1072,383,7,16,559,322,802,273,237,436,2654,2540,11,113,1909,39,1,3784,2526,427,612,11,4,,217,29,319,934,215,44,188,165,2994,112,,378,1,40,12162,,,,,,,
106150737,150737,KERN,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVENUE,LAKE ISABELLA,93240,District,Small/Rural,100-149,District 12,District 32,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,288,41,,,,,150,179,,,,,13,16,47,86,70,93,4,17,286,26,,,,,288,27,14,,319,,2,,,8,,,,,,,269,,60,,8972,308,2,19,,,,225,26,,33,,,22,13,1,,,6,,,,,3,85,244,,209,78,28,,,5,,9,,,36,2,,25,7,11,2,1,37,104,26,22,6,37,,,,5,8,,,268,,1,2,,,,,,2,2,,,7,,28,19,,,,3,326,,,,,,,
106150761,150761,KERN,MERCY HOSPITAL - BAKERSFIELD,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 12,District 32,Bakersfield Northwest/Rosedale,Urban,13529,,,,,,5302,8227,,2482,184,1835,2105,1188,1344,1789,1447,1155,,6187,7309,33,37,547,17,891,9411,225,2377,24,9005,1574,397,34,14,,,,,24,2481,,6904,52,6573,,47809,6185,3445,1405,2481,13,,10124,259,294,907,15,7,329,309,1032,,12,217,4,,20,,,1248,12281,,3618,5271,4351,14,,145,,130,,,1542,307,53,943,89,251,2,5,987,728,1437,159,334,597,2708,2481,9,98,768,31,,1875,2452,658,1502,3,4,,154,16,159,685,137,2,162,240,5352,128,40,253,3,44,13189,,,,,,,
106150775,150775,KERN,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,901 OLIVE DRIVE,BAKERSFIELD,93308,Investor - Partnership,Small/Rural,50-99,District 12,District 32,Bakersfield Northeast/Oildale,Urban,755,,2178,,,,1913,1020,,,45,476,780,612,474,339,125,82,,828,1986,119,,31,12,229,2224,141,296,,,2852,3,,78,,,,,,,,,,2933,,12102,1,2932,,,,,2282,54,16,223,,2,248,4,7,,16,3,8,,67,,3,12,2921,,586,2128,204,,,12,,3,,,13,4,8,50,2434,101,,,24,40,27,156,29,30,,,,6,11,,,20,,108,28,,,,,,124,46,1,,8,,2598,,8,889,,1,2035,,,,,,,
106150782,150782,KERN,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,93555,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 12,District 32,Inyokern/Ridgecrest,Rural,1869,122,,,,,767,1224,,411,41,209,238,95,148,242,291,316,,299,1659,33,21,45,16,106,1498,27,278,,1483,2,,17,2,105,1,,,,381,,1088,,903,,20377,1038,319,252,381,,1,1557,89,5,123,6,1,43,66,88,,,10,,2,,1,,244,1747,,744,643,495,,,90,,19,,,78,39,21,114,24,45,1,,172,269,152,45,31,67,404,386,1,57,80,4,1,696,380,17,126,,,,13,,24,105,4,4,138,2,481,1,,3,,26,1962,,,,,,,
106150788,150788,KERN,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 12,District 32,Bakersfield Northeast/Oildale,Urban,17401,,,,,,8028,9369,4,2091,190,1628,2237,1602,2154,2839,2682,1977,1,7564,9570,267,78,418,32,1309,13022,501,2041,,12322,386,1660,203,66,3,5,1,718,2,2035,,10416,699,6218,68,72551,9653,3870,1815,2035,25,3,11522,251,380,1441,20,759,323,542,1666,,4,477,5,,,8,3,1655,15746,,6406,4799,4956,52,,1019,,158,,11,2535,442,107,1116,105,405,6,10,2541,951,2012,305,425,731,2173,2047,8,192,1183,107,,3165,2072,2323,2499,2,4,2,113,67,381,994,286,71,465,238,4589,130,157,223,,57,16964,,,,,,,
106150820,150820,KERN,BAKERSFIELD REHABILITATION HOSPITAL,4400 KIRKCALDY DR,BAKERSFIELD,93306,Investor - Limited Liability Company,Small/Rural,50-99,District 12,District 32,Bakersfield Northeast/Oildale,Urban,,,,,661,,325,336,,,,,21,38,53,172,208,162,7,171,443,47,,,,38,479,144,,,1,23,624,1,9,2,,1,,,,,,,661,,10242,,,661,,,,149,78,,94,,,18,8,313,,,1,,,,,,11,650,,531,81,33,6,,7,,3,,,11,7,,16,1,158,,,90,6,6,4,40,10,,,,119,145,48,,135,,44,3,,,,,,1,1,,,126,1,350,,,2,,4,655,,,,,,,
